Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
59800,0.997598, 0.010963, 0.016863, 0.848439,0.943884, 0.002000, 0.082167, 0.848428,0.992522,0.014463,0.026116,0.835445
59900,0.997395, 0.010830, 0.017556, 0.834730,0.919687, 0.002000, 0.112956, 0.915836,0.990490,0.020252,0.026976,0.840285
60000,0.997354, 0.010412, 0.014992, 0.831116,0.891007, 0.002000, 0.015180, 0.824728,0.991926,0.015485,0.020487,0.827142
60100,0.997428, 0.011480, 0.015446, 0.829866,0.920115, 0.093835, 0.024168, 0.998000,0.994458,0.018126,0.020233,0.832635
60200,0.998000, 0.022468, 0.002000, 0.835857,0.837586, 0.037782, 0.054847, 0.986683,0.987428,0.020406,0.031860,0.845681
60300,0.997289, 0.011808, 0.015159, 0.833811,0.903820, 0.092356, 0.142787, 0.883631,0.991685,0.018036,0.019714,0.854741
60400,0.997333, 0.014057, 0.013445, 0.840906,0.946262, 0.088876, 0.027634, 0.992622,0.993855,0.017509,0.018374,0.847391
60500,0.996032, 0.010167, 0.015113, 0.849210,0.902203, 0.002000, 0.015861, 0.865864,0.988887,0.012197,0.016533,0.836359
60600,0.996231, 0.010981, 0.016400, 0.831266,0.905972, 0.088423, 0.025150, 0.649529,0.989403,0.018484,0.017818,0.819915
60700,0.996604, 0.015229, 0.011433, 0.816619,0.904064, 0.073722, 0.128600, 0.789921,0.991944,0.015375,0.017926,0.825371
60800,0.996738, 0.009843, 0.010878, 0.833204,0.918545, 0.043963, 0.002000, 0.738438,0.992730,0.014075,0.014412,0.837196
60900,0.996661, 0.009889, 0.010962, 0.835093,0.910897, 0.138841, 0.084465, 0.785698,0.987870,0.017196,0.015661,0.832642
61000,0.997415, 0.037112, 0.043353, 0.837956,0.941051, 0.102626, 0.006504, 0.794817,0.988267,0.019498,0.019986,0.836057
61100,0.996996, 0.010552, 0.012120, 0.839648,0.945113, 0.093415, 0.079282, 0.919937,0.992119,0.020654,0.021906,0.839331
61200,0.997449, 0.008341, 0.009875, 0.844083,0.910590, 0.105250, 0.076928, 0.761932,0.990252,0.014038,0.015169,0.825144
61300,0.997289, 0.016178, 0.008783, 0.798584,0.924476, 0.084864, 0.070998, 0.921264,0.990767,0.016086,0.016723,0.829214
61400,0.997462, 0.065116, 0.007312, 0.788492,0.941998, 0.122142, 0.121778, 0.960332,0.992726,0.021068,0.015344,0.827729
61500,0.998000, 0.004794, 0.002000, 0.711605,0.946281, 0.112393, 0.074795, 0.827566,0.993391,0.019427,0.020656,0.828273
61600,0.997267, 0.010728, 0.010585, 0.832789,0.914235, 0.002000, 0.087885, 0.973225,0.992609,0.016187,0.016379,0.843767
61700,0.997601, 0.008340, 0.017733, 0.877130,0.932167, 0.097698, 0.105053, 0.947893,0.995977,0.017843,0.017514,0.860897
61800,0.998000, 0.047088, 0.002000, 0.781458,0.921859, 0.026793, 0.125086, 0.998000,0.990560,0.017737,0.019468,0.864489
61900,0.996952, 0.009899, 0.014158, 0.855602,0.910052, 0.002000, 0.108502, 0.837617,0.990922,0.016092,0.018017,0.844212
62000,0.996905, 0.010639, 0.014775, 0.840974,0.955584, 0.096380, 0.082164, 0.776610,0.991262,0.015195,0.021775,0.836052
62100,0.997350, 0.021008, 0.011353, 0.847901,0.964400, 0.045300, 0.068174, 0.795771,0.995092,0.019811,0.018387,0.828358
62200,0.996989, 0.017655, 0.013184, 0.833435,0.933508, 0.002000, 0.102388, 0.785316,0.991940,0.019583,0.019651,0.833843
62300,0.997257, 0.014526, 0.016830, 0.835646,0.871829, 0.002000, 0.079388, 0.771369,0.993209,0.020344,0.018025,0.836985
62400,0.997462, 0.012111, 0.023681, 0.853068,0.917597, 0.083265, 0.064362, 0.702256,0.988122,0.022534,0.023816,0.837443
62500,0.996197, 0.014176, 0.014551, 0.836006,0.918718, 0.169707, 0.091299, 0.847523,0.989830,0.019835,0.019039,0.835743
62600,0.998000, 0.074840, 0.002000, 0.844352,0.919844, 0.006771, 0.027645, 0.817541,0.985515,0.019412,0.023503,0.838648
62700,0.993019, 0.010601, 0.010338, 0.831504,0.943666, 0.002000, 0.077247, 0.843272,0.990736,0.017074,0.016386,0.816823
62800,0.996243, 0.014247, 0.013413, 0.827154,0.917548, 0.053435, 0.142394, 0.873879,0.990092,0.019849,0.022082,0.818229
62900,0.996552, 0.011240, 0.013255, 0.821964,0.938587, 0.097770, 0.002000, 0.912815,0.989598,0.019851,0.016680,0.823473
63000,0.996901, 0.009602, 0.012704, 0.814985,0.895044, 0.045723, 0.116649, 0.840623,0.992237,0.016445,0.018409,0.818512
63100,0.997163, 0.009676, 0.012252, 0.814566,0.954416, 0.079384, 0.002000, 0.862088,0.991271,0.014439,0.016462,0.811222
63200,0.997243, 0.009815, 0.018206, 0.809219,0.943680, 0.104578, 0.127060, 0.815793,0.992671,0.014766,0.025689,0.810030
63300,0.997490, 0.009125, 0.015433, 0.813363,0.989278, 0.262261, 0.147330, 0.907231,0.993761,0.015154,0.020253,0.836495
63400,0.995920, 0.005863, 0.016963, 0.801710,0.898735, 0.098847, 0.015823, 0.809771,0.989424,0.022220,0.021713,0.833008
63500,0.996741, 0.010516, 0.011208, 0.843887,0.936166, 0.002000, 0.081267, 0.756573,0.991886,0.016132,0.017596,0.844574
63600,0.996118, 0.010994, 0.011279, 0.835988,0.832428, 0.002000, 0.071259, 0.947292,0.987967,0.015046,0.016851,0.844481
63700,0.996675, 0.010323, 0.018482, 0.871959,0.917618, 0.096814, 0.002000, 0.869944,0.990255,0.018821,0.020372,0.851731
63800,0.998000, 0.002000, 0.002000, 0.881571,0.906237, 0.002000, 0.183223, 0.767804,0.987115,0.022081,0.017954,0.865459
63900,0.995445, 0.013456, 0.013221, 0.840272,0.913080, 0.155754, 0.049181, 0.967642,0.989229,0.023443,0.018643,0.843191
64000,0.995826, 0.012006, 0.012745, 0.845684,0.925069, 0.087998, 0.002000, 0.919260,0.990426,0.020664,0.015516,0.838903
64100,0.996363, 0.010892, 0.010089, 0.840693,0.906359, 0.017829, 0.067467, 0.888938,0.991134,0.018986,0.014076,0.831794
64200,0.993814, 0.011376, 0.014780, 0.852311,0.909222, 0.153891, 0.080755, 0.727553,0.984116,0.017964,0.015522,0.852297
64300,0.993542, 0.008873, 0.010657, 0.850533,0.976619, 0.148090, 0.102694, 0.854851,0.992090,0.026359,0.026757,0.849669
64400,0.996348, 0.008245, 0.011823, 0.840556,0.910647, 0.015915, 0.107627, 0.758379,0.992595,0.018446,0.018767,0.817722
64500,0.996089, 0.010249, 0.015374, 0.834644,0.945362, 0.076865, 0.074858, 0.736412,0.989041,0.018812,0.018816,0.836036
64600,0.996678, 0.008875, 0.016899, 0.839831,0.899133, 0.002000, 0.081034, 0.778420,0.990509,0.012447,0.018725,0.835835
64700,0.996565, 0.006076, 0.018652, 0.836661,0.903012, 0.090571, 0.065638, 0.683236,0.988200,0.015429,0.019464,0.841915
64800,0.996727, 0.008371, 0.016651, 0.846628,0.914995, 0.076752, 0.114022, 0.883654,0.990153,0.017561,0.020480,0.847291
64900,0.996201, 0.013196, 0.011422, 0.834678,0.900068, 0.022098, 0.072988, 0.874600,0.990081,0.018477,0.014915,0.836486
65000,0.995852, 0.013834, 0.012022, 0.829110,0.922820, 0.002000, 0.002000, 0.715825,0.989893,0.017404,0.015082,0.814662
65100,0.995641, 0.014876, 0.011614, 0.821046,0.931652, 0.085139, 0.065029, 0.864306,0.989331,0.021862,0.016237,0.811029
65200,0.993553, 0.016558, 0.009759, 0.827313,0.911020, 0.002000, 0.104786, 0.908900,0.990005,0.017066,0.016244,0.825519
65300,0.995769, 0.011335, 0.009331, 0.813589,0.934594, 0.029577, 0.103501, 0.848669,0.993900,0.014632,0.015331,0.822811
65400,0.996486, 0.010169, 0.013398, 0.823650,0.898925, 0.166643, 0.002000, 0.845424,0.988796,0.017450,0.017443,0.823565
65500,0.996477, 0.008528, 0.013463, 0.825336,0.922946, 0.105714, 0.088237, 0.949516,0.995037,0.015089,0.014661,0.835619
65600,0.997747, 0.015933, 0.010533, 0.763175,0.916144, 0.046913, 0.095484, 0.804060,0.990895,0.015492,0.017828,0.834525
65700,0.996919, 0.010817, 0.010215, 0.846679,0.925321, 0.002000, 0.092016, 0.703685,0.989890,0.015593,0.018538,0.843140
65800,0.996863, 0.010886, 0.014407, 0.832904,0.940218, 0.002000, 0.086443, 0.778214,0.989854,0.015475,0.020478,0.833924
65900,0.998000, 0.002000, 0.002000, 0.905922,0.900465, 0.067917, 0.088902, 0.924817,0.985968,0.026635,0.026339,0.841324
66000,0.996385, 0.012859, 0.025898, 0.845446,0.918865, 0.091744, 0.093548, 0.939731,0.985098,0.020007,0.026122,0.857362
66100,0.991397, 0.012580, 0.014618, 0.862581,0.962495, 0.099312, 0.065506, 0.859367,0.990561,0.016652,0.022034,0.864942
66200,0.996153, 0.008874, 0.014320, 0.823071,0.913301, 0.084724, 0.110982, 0.906376,0.991816,0.012236,0.016168,0.831875
66300,0.996480, 0.008950, 0.014761, 0.845680,0.906034, 0.171821, 0.104725, 0.912039,0.988878,0.014696,0.024524,0.823304
66400,0.996153, 0.009074, 0.015182, 0.838485,0.966482, 0.135356, 0.095513, 0.791199,0.992858,0.018199,0.022747,0.845355
66500,0.998000, 0.002000, 0.002000, 0.849750,0.997235, 0.043245, 0.052092, 0.919641,0.992089,0.012469,0.018835,0.850538
66600,0.996930, 0.009303, 0.014707, 0.840572,0.923005, 0.033827, 0.002000, 0.867841,0.994120,0.013754,0.019423,0.837800
66700,0.997445, 0.009626, 0.008500, 0.761859,0.923523, 0.064723, 0.046589, 0.823796,0.988702,0.023423,0.014759,0.822339
66800,0.997179, 0.012288, 0.012550, 0.808231,0.903543, 0.043586, 0.056111, 0.760843,0.993059,0.022046,0.023243,0.810304
66900,0.997295, 0.011024, 0.019158, 0.812847,0.867754, 0.097600, 0.099028, 0.758312,0.989744,0.015323,0.026248,0.833569
67000,0.998000, 0.002000, 0.078976, 0.782045,0.906572, 0.002000, 0.026483, 0.901818,0.992324,0.015222,0.023605,0.801834
67100,0.997461, 0.012902, 0.020049, 0.803960,0.901611, 0.094284, 0.096637, 0.673679,0.991127,0.015298,0.023374,0.811344
67200,0.998000, 0.002000, 0.102411, 0.783319,0.932209, 0.163991, 0.116542, 0.979584,0.989267,0.020285,0.027521,0.842927
67300,0.997346, 0.013187, 0.018290, 0.843607,0.970597, 0.133241, 0.163883, 0.770512,0.991812,0.018783,0.024691,0.844762
67400,0.997446, 0.013041, 0.017672, 0.834424,0.984038, 0.093699, 0.091249, 0.809213,0.993162,0.020967,0.020884,0.829821
67500,0.997395, 0.011995, 0.016140, 0.815108,0.917783, 0.002000, 0.002000, 0.709806,0.990495,0.018691,0.023760,0.823882
67600,0.997199, 0.013083, 0.018033, 0.803469,0.956061, 0.076868, 0.111631, 0.748990,0.989989,0.016813,0.025101,0.811717
67700,0.997192, 0.011119, 0.014017, 0.804281,0.903277, 0.106970, 0.002000, 0.872271,0.991718,0.016695,0.019085,0.802659
67800,0.997219, 0.010930, 0.013475, 0.801072,0.935244, 0.103430, 0.092693, 0.854946,0.992622,0.015805,0.018841,0.803748
67900,0.997209, 0.011543, 0.014048, 0.809150,0.945686, 0.002000, 0.041627, 0.761577,0.994290,0.018531,0.016845,0.809473
68000,0.998000, 0.062860, 0.002000, 0.825874,0.926064, 0.080696, 0.002000, 0.712388,0.992242,0.018422,0.017014,0.812008
68100,0.997301, 0.012218, 0.017524, 0.804891,0.911399, 0.035786, 0.002000, 0.782195,0.992007,0.016092,0.030963,0.797698
68200,0.996958, 0.008416, 0.011825, 0.820256,0.922050, 0.010847, 0.189672, 0.771253,0.991653,0.020492,0.021313,0.800585
68300,0.996026, 0.015821, 0.017312, 0.809840,0.900315, 0.002000, 0.127824, 0.819052,0.990844,0.020174,0.025132,0.815727
68400,0.996335, 0.016968, 0.014681, 0.815256,0.906260, 0.063555, 0.079945, 0.731110,0.991159,0.020502,0.017833,0.799213
68500,0.997320, 0.014843, 0.012104, 0.824226,0.944478, 0.112064, 0.072466, 0.740824,0.992511,0.020431,0.018026,0.815603
68600,0.997410, 0.015726, 0.013335, 0.825172,0.918415, 0.002000, 0.104098, 0.844824,0.989157,0.016728,0.017445,0.827575
68700,0.997681, 0.011414, 0.016275, 0.827335,0.922174, 0.010889, 0.087627, 0.736693,0.990193,0.020732,0.017687,0.826756
68800,0.997100, 0.013076, 0.014986, 0.822787,0.936137, 0.054898, 0.130627, 0.698137,0.985973,0.018908,0.021999,0.836942
68900,0.997305, 0.015121, 0.010913, 0.844709,0.900890, 0.086903, 0.069520, 0.777982,0.992251,0.022135,0.015348,0.840629
69000,0.997348, 0.012992, 0.009359, 0.855419,0.942238, 0.220320, 0.101920, 0.763244,0.991507,0.022632,0.014534,0.854350
69100,0.998000, 0.002000, 0.002000, 0.705022,0.941407, 0.047091, 0.105573, 0.761851,0.987647,0.018687,0.020082,0.850662
69200,0.994867, 0.013880, 0.013588, 0.845460,0.926562, 0.105250, 0.125965, 0.821193,0.988852,0.020692,0.022833,0.842265
69300,0.995898, 0.010217, 0.011830, 0.830888,0.927502, 0.078015, 0.050198, 0.899977,0.988971,0.013679,0.017600,0.835321
69400,0.995830, 0.013885, 0.010806, 0.837424,0.898564, 0.080005, 0.149423, 0.847299,0.989600,0.021541,0.021145,0.807293
69500,0.995857, 0.009523, 0.018097, 0.802878,0.902797, 0.126222, 0.095248, 0.840117,0.987139,0.020477,0.018289,0.821741
69600,0.996610, 0.014835, 0.008341, 0.814007,0.905482, 0.097793, 0.025428, 0.709047,0.988634,0.019312,0.016256,0.812631
69700,0.996526, 0.011061, 0.012183, 0.826149,0.902332, 0.003937, 0.070382, 0.842231,0.992253,0.013358,0.013803,0.807242
69800,0.997203, 0.008534, 0.008485, 0.797435,0.934827, 0.053484, 0.085638, 0.889249,0.994719,0.014122,0.015124,0.804425
69900,0.997298, 0.025406, 0.006981, 0.771814,0.964422, 0.096126, 0.073273, 0.909634,0.991569,0.016608,0.017409,0.822944
70000,0.997099, 0.007483, 0.009801, 0.826109,0.970375, 0.064296, 0.081951, 0.978704,0.992420,0.014645,0.016021,0.832061
70100,0.987190, 0.005122, 0.006760, 0.898092,0.920020, 0.056587, 0.025460, 0.862775,0.991185,0.014067,0.016672,0.839526
70200,0.997053, 0.008055, 0.010649, 0.838391,0.967306, 0.061008, 0.097830, 0.847186,0.993604,0.014187,0.016810,0.829388
70300,0.998000, 0.002000, 0.099777, 0.907110,0.932084, 0.004430, 0.002000, 0.945651,0.991770,0.010675,0.017878,0.841700
70400,0.997325, 0.010220, 0.015171, 0.828284,0.862223, 0.118911, 0.002000, 0.947815,0.990269,0.017538,0.020802,0.830548
70500,0.997454, 0.016148, 0.013170, 0.783963,0.920860, 0.002000, 0.108028, 0.815581,0.989550,0.018514,0.024259,0.800877
70600,0.997249, 0.008027, 0.014672, 0.829677,0.900500, 0.002000, 0.147521, 0.752173,0.985776,0.017714,0.024224,0.847532
70700,0.997213, 0.007534, 0.016052, 0.837822,0.905518, 0.101878, 0.167762, 0.796248,0.993966,0.014901,0.020588,0.838200
70800,0.997389, 0.007132, 0.016948, 0.840339,0.927177, 0.023745, 0.215764, 0.872677,0.994347,0.011127,0.022069,0.841753
70900,0.997153, 0.013156, 0.018897, 0.838496,0.954994, 0.051320, 0.077858, 0.895381,0.992591,0.016484,0.024330,0.827866
71000,0.997334, 0.021457, 0.016509, 0.844897,0.909338, 0.002000, 0.140427, 0.926111,0.989672,0.018670,0.024832,0.847408
71100,0.997388, 0.012769, 0.032697, 0.846093,0.932704, 0.064644, 0.076742, 0.959112,0.991031,0.019766,0.026434,0.848423
71200,0.997091, 0.012955, 0.016395, 0.841104,0.920500, 0.002000, 0.088165, 0.749939,0.993500,0.016103,0.021596,0.840286
71300,0.998000, 0.002000, 0.016841, 0.904307,0.910228, 0.163023, 0.101322, 0.893832,0.989835,0.021073,0.020868,0.829896
71400,0.997331, 0.023008, 0.011554, 0.851341,0.901160, 0.002000, 0.099493, 0.804465,0.988234,0.021392,0.022479,0.839514
71500,0.996829, 0.014601, 0.012810, 0.841788,0.920799, 0.002000, 0.157649, 0.998000,0.989493,0.019522,0.022264,0.844420
71600,0.995972, 0.014902, 0.014988, 0.839383,0.955747, 0.140475, 0.053476, 0.832283,0.987549,0.025587,0.023809,0.847298
71700,0.996247, 0.015732, 0.014722, 0.836966,0.913498, 0.055541, 0.077197, 0.736497,0.989418,0.020261,0.019174,0.829460
71800,0.996897, 0.016794, 0.016054, 0.809394,0.918360, 0.096242, 0.111128, 0.812669,0.990373,0.017888,0.020011,0.815181
71900,0.997085, 0.012569, 0.014777, 0.817134,0.933857, 0.180267, 0.166000, 0.787726,0.992215,0.016937,0.019533,0.822596
72000,0.996721, 0.012733, 0.012631, 0.835009,0.902319, 0.110345, 0.072427, 0.753848,0.993553,0.017922,0.017114,0.839703
72100,0.996623, 0.013224, 0.013402, 0.847346,0.932912, 0.039793, 0.050644, 0.932468,0.991457,0.023869,0.023409,0.846804
72200,0.997436, 0.026722, 0.006902, 0.838778,0.951800, 0.092224, 0.139882, 0.850764,0.987461,0.025752,0.018343,0.847561
72300,0.996997, 0.015529, 0.010175, 0.839271,0.939296, 0.083979, 0.096427, 0.911708,0.993314,0.020695,0.018740,0.838711
72400,0.997336, 0.013561, 0.010564, 0.832708,0.908870, 0.069765, 0.049309, 0.800664,0.990566,0.018229,0.016425,0.831205
72500,0.996673, 0.016722, 0.008659, 0.825120,0.901368, 0.002000, 0.057616, 0.894084,0.990646,0.020759,0.015864,0.828062
72600,0.996797, 0.015600, 0.008721, 0.819343,0.953008, 0.102730, 0.086103, 0.731709,0.990629,0.021677,0.016485,0.832315
72700,0.996710, 0.013169, 0.008253, 0.840996,0.963028, 0.020517, 0.039216, 0.757634,0.991959,0.019637,0.013768,0.835123
72800,0.996042, 0.011775, 0.010027, 0.840424,0.923239, 0.108623, 0.064131, 0.898249,0.992772,0.019131,0.015449,0.849401
72900,0.996185, 0.011036, 0.012979, 0.839779,0.998000, 0.111550, 0.002000, 0.911864,0.994113,0.017100,0.018142,0.844818
73000,0.998000, 0.010753, 0.075145, 0.758105,0.906613, 0.127104, 0.108732, 0.838071,0.990852,0.017485,0.020224,0.845993
73100,0.997142, 0.009379, 0.010454, 0.819821,0.930319, 0.029508, 0.023655, 0.835528,0.993031,0.017185,0.012124,0.840808
73200,0.995650, 0.014495, 0.012422, 0.828899,0.900166, 0.089906, 0.002000, 0.876191,0.990346,0.019646,0.014137,0.827380
73300,0.998000, 0.002000, 0.002000, 0.886974,0.933769, 0.056017, 0.002000, 0.727700,0.993065,0.018397,0.016065,0.820063
73400,0.996821, 0.016334, 0.015223, 0.802009,0.920227, 0.120754, 0.116427, 0.740831,0.993900,0.018096,0.018631,0.805206
73500,0.996663, 0.013239, 0.017068, 0.806476,0.936693, 0.124599, 0.017365, 0.901796,0.993829,0.018802,0.020536,0.806352
73600,0.996992, 0.011510, 0.019222, 0.817497,0.957559, 0.002000, 0.118013, 0.747088,0.993614,0.014837,0.021751,0.808998
73700,0.997302, 0.013629, 0.013292, 0.809156,0.943866, 0.167379, 0.136949, 0.873003,0.990853,0.022216,0.022906,0.814045
73800,0.997419, 0.012658, 0.013384, 0.823004,0.897961, 0.075689, 0.048158, 0.778064,0.992696,0.017863,0.020914,0.831602
73900,0.997798, 0.013724, 0.005450, 0.713897,0.855005, 0.002000, 0.095332, 0.868642,0.992247,0.021904,0.020936,0.817317
74000,0.997421, 0.010989, 0.010439, 0.816035,0.899398, 0.113853, 0.038719, 0.813989,0.989911,0.018022,0.019605,0.812619
74100,0.997644, 0.009427, 0.009218, 0.841351,0.910867, 0.002000, 0.084624, 0.753775,0.983949,0.015981,0.015590,0.818811
74200,0.997547, 0.009792, 0.014734, 0.818173,0.910281, 0.002000, 0.063195, 0.786200,0.990861,0.015502,0.019367,0.822585
74300,0.997544, 0.015567, 0.015943, 0.824266,0.911541, 0.059558, 0.104924, 0.716098,0.991496,0.019665,0.021475,0.828585
74400,0.998000, 0.002000, 0.002000, 0.794411,0.928007, 0.102731, 0.002000, 0.853175,0.994451,0.013888,0.018915,0.832184
74500,0.998000, 0.006078, 0.009926, 0.921230,0.851050, 0.002000, 0.027800, 0.911650,0.989619,0.018381,0.016206,0.832791
74600,0.997432, 0.009712, 0.014401, 0.836224,0.892926, 0.002000, 0.093328, 0.998000,0.991719,0.013955,0.019659,0.839265
74700,0.997489, 0.010500, 0.013532, 0.831633,0.898021, 0.007248, 0.012110, 0.809707,0.993253,0.013736,0.017135,0.830488
74800,0.990670, 0.002000, 0.002000, 0.888734,0.912241, 0.002000, 0.076386, 0.772090,0.990381,0.018592,0.019176,0.844714
74900,0.997398, 0.010770, 0.012594, 0.857774,0.900108, 0.101486, 0.002000, 0.958459,0.987708,0.018487,0.016641,0.848551
75000,0.997163, 0.009555, 0.016867, 0.851014,0.914661, 0.002000, 0.112938, 0.810778,0.988533,0.017199,0.021795,0.847154
75100,0.996341, 0.008712, 0.013656, 0.830345,0.901770, 0.049426, 0.086726, 0.809052,0.987827,0.016856,0.020339,0.844571
75200,0.997024, 0.008424, 0.014167, 0.817237,0.915936, 0.002000, 0.043612, 0.768770,0.991877,0.012547,0.017043,0.821741
75300,0.986528, 0.002000, 0.047565, 0.911760,0.898843, 0.002000, 0.092631, 0.821024,0.993063,0.016255,0.020379,0.832978
75400,0.997069, 0.013236, 0.011025, 0.832661,0.907077, 0.087120, 0.002000, 0.908335,0.990504,0.015420,0.020186,0.833269
75500,0.997246, 0.010904, 0.012270, 0.843568,0.925159, 0.122393, 0.083572, 0.683830,0.992291,0.021292,0.016920,0.839908
75600,0.995295, 0.015311, 0.010029, 0.859595,0.856016, 0.074924, 0.038009, 0.922680,0.987102,0.019051,0.022576,0.846280
75700,0.996813, 0.009661, 0.009823, 0.819090,0.998000, 0.100150, 0.089441, 0.814794,0.993580,0.018984,0.022848,0.857574
75800,0.996647, 0.022398, 0.009770, 0.824584,0.959677, 0.002000, 0.122905, 0.819405,0.991581,0.023677,0.022796,0.842704
75900,0.996265, 0.011289, 0.019209, 0.858297,0.915997, 0.109454, 0.002000, 0.780577,0.987822,0.026657,0.018137,0.826462
76000,0.995438, 0.014395, 0.013776, 0.838398,0.909317, 0.063923, 0.002000, 0.852221,0.990849,0.016228,0.014687,0.816539
76100,0.996171, 0.010296, 0.018841, 0.818493,0.918930, 0.159841, 0.057932, 0.882451,0.988424,0.018313,0.017449,0.829075
76200,0.995246, 0.013726, 0.014722, 0.820496,0.922801, 0.086101, 0.022241, 0.738195,0.990553,0.015339,0.021596,0.814247
76300,0.994541, 0.012557, 0.016231, 0.810739,0.998000, 0.107065, 0.066068, 0.761716,0.991593,0.026790,0.018697,0.811190
76400,0.995441, 0.010210, 0.021087, 0.828457,0.934807, 0.093963, 0.028152, 0.802732,0.989635,0.020648,0.023834,0.810418
76500,0.995525, 0.012934, 0.017150, 0.812651,0.927579, 0.094695, 0.096204, 0.816273,0.990439,0.016837,0.023369,0.817684
76600,0.995442, 0.013410, 0.015905, 0.818628,0.898182, 0.043096, 0.109993, 0.763213,0.985167,0.021274,0.024253,0.813961
76700,0.995958, 0.008889, 0.013570, 0.834347,0.947595, 0.073941, 0.019209, 0.817587,0.988938,0.016339,0.021676,0.831532
76800,0.996258, 0.011502, 0.012649, 0.823035,0.938273, 0.060344, 0.168299, 0.984691,0.987617,0.017500,0.019713,0.822374
76900,0.996761, 0.010619, 0.012490, 0.824049,0.903636, 0.075619, 0.048663, 0.919150,0.992342,0.016311,0.020387,0.816567
77000,0.994189, 0.011693, 0.010528, 0.842339,0.930022, 0.002000, 0.173887, 0.870163,0.991477,0.014398,0.016888,0.832890
77100,0.996471, 0.009138, 0.010621, 0.831636,0.954142, 0.002000, 0.098339, 0.702561,0.993967,0.011501,0.015037,0.823209
77200,0.998000, 0.011705, 0.002000, 0.773797,0.916612, 0.039430, 0.090449, 0.792173,0.989635,0.017543,0.019225,0.844241
77300,0.996732, 0.008714, 0.012705, 0.836364,0.932969, 0.002000, 0.177186, 0.902123,0.991207,0.014143,0.020685,0.832002
77400,0.986363, 0.007944, 0.026505, 0.878230,0.928746, 0.115024, 0.135505, 0.824632,0.987101,0.018169,0.022837,0.843596
77500,0.995841, 0.011395, 0.009104, 0.821760,0.903445, 0.172419, 0.117836, 0.768023,0.991799,0.021589,0.014401,0.815842
77600,0.996333, 0.021164, 0.008822, 0.825382,0.938932, 0.002000, 0.102716, 0.806388,0.991977,0.014819,0.013736,0.814907
77700,0.996801, 0.016233, 0.008035, 0.828495,0.941971, 0.002000, 0.087461, 0.910811,0.991966,0.015115,0.014884,0.829079
77800,0.996232, 0.015589, 0.008931, 0.819729,0.974957, 0.141514, 0.165339, 0.901580,0.994369,0.024338,0.018454,0.834294
77900,0.996567, 0.014834, 0.014931, 0.815155,0.958165, 0.002000, 0.012313, 0.862165,0.989719,0.014448,0.015588,0.816626
78000,0.997058, 0.008915, 0.014141, 0.843827,0.884245, 0.002000, 0.123273, 0.743783,0.990121,0.012519,0.020709,0.828694
78100,0.996686, 0.014192, 0.014146, 0.809288,0.906123, 0.116152, 0.059879, 0.844484,0.990308,0.018742,0.020408,0.821761
78200,0.996967, 0.009485, 0.017536, 0.797883,0.904873, 0.033074, 0.002000, 0.754131,0.995500,0.013203,0.015427,0.816623
78300,0.996988, 0.014821, 0.011753, 0.824259,0.912917, 0.027521, 0.002000, 0.941865,0.990077,0.022745,0.018864,0.827937
78400,0.997352, 0.012927, 0.010378, 0.851002,0.915270, 0.002000, 0.068984, 0.820456,0.992035,0.017284,0.016754,0.844753
78500,0.997205, 0.015816, 0.010729, 0.834848,0.900744, 0.002000, 0.038177, 0.998000,0.990537,0.015744,0.016633,0.836491
78600,0.997527, 0.014479, 0.012002, 0.865513,0.945495, 0.092994, 0.091986, 0.829126,0.990702,0.022607,0.014203,0.856696
78700,0.997279, 0.011868, 0.010257, 0.855589,0.911284, 0.002000, 0.181322, 0.754846,0.985993,0.020544,0.021865,0.852686
78800,0.996092, 0.012867, 0.013200, 0.842515,0.998000, 0.041560, 0.082864, 0.833021,0.991629,0.018486,0.020858,0.844745
78900,0.995592, 0.012306, 0.012267, 0.837747,0.937763, 0.002000, 0.159315, 0.836851,0.990474,0.022482,0.018308,0.834078
79000,0.995784, 0.015992, 0.011682, 0.826805,0.980885, 0.028357, 0.007419, 0.824704,0.993047,0.020228,0.015620,0.837671
79100,0.996117, 0.019243, 0.013843, 0.838904,0.996287, 0.017234, 0.012631, 0.812924,0.991540,0.022326,0.020347,0.824316
79200,0.996502, 0.013404, 0.011444, 0.850041,0.900459, 0.002000, 0.054552, 0.714112,0.988920,0.019240,0.021616,0.836824
79300,0.996337, 0.010093, 0.008664, 0.851787,0.908420, 0.101091, 0.105532, 0.807967,0.990092,0.023064,0.021166,0.844222
79400,0.996010, 0.013532, 0.012636, 0.840327,0.910959, 0.139894, 0.103793, 0.771293,0.990499,0.026904,0.019269,0.836399
79500,0.996583, 0.023309, 0.009002, 0.847606,0.922976, 0.002000, 0.052028, 0.837770,0.991053,0.016356,0.021508,0.825115
79600,0.998000, 0.002000, 0.002000, 0.875718,0.899238, 0.092063, 0.110556, 0.737589,0.991362,0.012496,0.019614,0.854932
79700,0.996035, 0.007585, 0.020302, 0.856672,0.947080, 0.002000, 0.185054, 0.896209,0.992456,0.016623,0.020755,0.843457
79800,0.996378, 0.013792, 0.011959, 0.843999,0.871922, 0.111020, 0.095995, 0.794091,0.986411,0.023352,0.017853,0.851855
