Generation, BPA-R, BPA-S, BPA-T, BPA-P, SD-R, SD-S, SD-T, SD-P, AA-R, AA-S, AA-T, AA-P, ABPA-R, ABPA-S, ABPA-T, ABPA-P, Total Score
77001,0.002000, 0.101655, 0.002000, 0.002000,0.087860,0.066028,0.086479,0.020563,0.074744,0.095944,0.075451,0.012077,0.008733,0.131040,0.083544,0.002000,28455543
77501,0.105910, 0.002000, 0.001127, 0.002000,0.080979,0.075619,0.102050,0.027965,0.130062,0.096182,0.119318,0.011078,0.140048,0.101878,0.087880,0.002000,28416671
78001,0.041313, 0.012746, 0.017525, 0.002000,0.067403,0.064249,0.062861,0.026336,0.067663,0.070101,0.067471,0.017043,0.049944,0.052466,0.087804,0.012481,28427492
78501,0.274405, 0.072062, 0.053703, 0.033860,0.067826,0.095536,0.052918,0.027329,0.068506,0.093097,0.052682,0.019376,0.124182,0.062580,0.040249,0.012620,28438527
79001,0.017817, 0.002000, 0.002000, 0.012814,0.080821,0.063549,0.043038,0.025166,0.084808,0.065324,0.037915,0.013244,0.061270,0.044976,0.010524,0.005605,28489004
79501,0.119430, 0.245146, 0.057158, 0.002000,0.058260,0.066082,0.068738,0.029215,0.083689,0.080759,0.062861,0.019673,0.067259,0.151795,0.020386,0.022224,28448728
80001,0.066032, 0.063078, 0.002000, 0.002000,0.092434,0.057849,0.063879,0.022782,0.150280,0.054540,0.051303,0.013499,0.130757,0.080054,0.039057,0.002000,28483288
80501,0.100822, 0.003250, 0.053467, 0.002000,0.077246,0.072280,0.066333,0.023605,0.091046,0.062022,0.061608,0.013243,0.081665,0.002967,0.035329,0.002000,28512479
81001,0.043190, 0.158476, 0.038554, 0.068213,0.076825,0.059929,0.105044,0.029025,0.059129,0.100281,0.080754,0.017195,0.133715,0.085412,0.143369,0.055462,28428706
81501,0.030435, 0.002000, 0.180463, 0.002000,0.052799,0.078886,0.075408,0.010934,0.055741,0.079993,0.091822,0.006204,0.011478,0.038469,0.078192,0.003531,28432907
82001,0.150454, 0.212309, 0.120639, 0.002000,0.090288,0.073240,0.074424,0.037335,0.113247,0.072171,0.086338,0.018810,0.168822,0.080071,0.085907,0.002000,28480346
82501,0.125897, 0.130813, 0.115971, 0.002000,0.068166,0.058273,0.060775,0.025130,0.069740,0.062047,0.088440,0.011699,0.056803,0.133856,0.118606,0.002000,28380625
83001,0.121606, 0.162029, 0.002000, 0.002000,0.075995,0.074254,0.072037,0.016948,0.083915,0.086931,0.057855,0.007266,0.082663,0.120047,0.017003,0.003164,28427303
83501,0.097881, 0.059355, 0.214210, 0.002000,0.070608,0.068537,0.089987,0.031662,0.075959,0.086966,0.111577,0.016156,0.033703,0.027664,0.129912,0.007793,28523695
84001,0.153841, 0.104830, 0.002000, 0.002000,0.072676,0.075895,0.064967,0.023676,0.083472,0.084230,0.092129,0.015793,0.110975,0.101369,0.057169,0.025641,28444399
84501,0.075953, 0.327093, 0.159540, 0.002000,0.121310,0.098217,0.074679,0.029228,0.124336,0.109984,0.075613,0.017613,0.131633,0.143139,0.107667,0.002000,28507513
85001,0.114515, 0.003112, 0.102774, 0.017842,0.088773,0.067937,0.090281,0.024010,0.131597,0.073510,0.091663,0.013227,0.067672,0.052137,0.106741,0.007281,28601650
85501,0.174307, 0.092350, 0.044417, 0.039001,0.084861,0.069814,0.062819,0.027122,0.105913,0.090771,0.075824,0.015313,0.091400,0.113118,0.103386,0.053552,28494686
86001,0.180476, 0.002000, 0.047811, 0.038230,0.080818,0.064469,0.055990,0.029328,0.074342,0.068764,0.071053,0.016621,0.130485,0.019082,0.039064,0.014077,28448178
86501,0.079942, 0.046157, 0.030874, 0.002000,0.066516,0.066865,0.051070,0.023685,0.083520,0.071864,0.067420,0.015089,0.064393,0.067903,0.043103,0.003584,28423066
87001,0.008322, 0.079350, 0.117176, 0.002000,0.088249,0.054522,0.077630,0.031658,0.141992,0.087829,0.079849,0.012433,0.127111,0.131901,0.064227,0.022627,28517441
87501,0.085365, 0.087709, 0.107210, 0.002000,0.073032,0.074360,0.094401,0.021501,0.085514,0.070882,0.133407,0.012425,0.089968,0.073234,0.152835,0.002000,28460538
88001,0.197949, 0.044347, 0.008730, 0.002000,0.079601,0.065386,0.063414,0.013064,0.126828,0.072352,0.049850,0.005134,0.110948,0.015965,0.014497,0.002000,28415501
88501,0.051142, 0.249359, 0.195211, 0.039225,0.063438,0.067135,0.080392,0.031080,0.085305,0.076638,0.088259,0.023460,0.114919,0.122605,0.156162,0.029026,28437726
89001,0.041118, 0.047760, 0.001874, 0.029279,0.073831,0.054992,0.074807,0.014215,0.077529,0.058733,0.080931,0.010039,0.056878,0.021477,0.049288,0.019786,28478317
89501,0.002000, 0.093753, 0.080074, 0.002000,0.072828,0.074988,0.057586,0.032971,0.084977,0.116095,0.051254,0.020709,0.085676,0.116329,0.054320,0.031541,28437271
90001,0.245108, 0.002000, 0.110370, 0.028899,0.066663,0.057881,0.054472,0.021722,0.087992,0.048676,0.077509,0.012686,0.210243,0.018638,0.073074,0.023795,28418091
90501,0.002000, 0.096820, 0.002000, 0.002000,0.067777,0.059611,0.071251,0.017981,0.067018,0.068282,0.079372,0.011091,0.002027,0.079401,0.002000,0.008564,28562662
91001,0.083539, 0.144386, 0.002000, 0.002000,0.082403,0.075433,0.078116,0.027830,0.088211,0.102100,0.051335,0.015561,0.092666,0.115328,0.070160,0.002000,28407242
91501,0.002000, 0.108639, 0.122633, 0.002000,0.053829,0.055066,0.078772,0.023234,0.062385,0.036328,0.091537,0.012490,0.039396,0.051815,0.085555,0.002000,28448916
92001,0.168463, 0.056138, 0.039669, 0.002000,0.100252,0.083060,0.055899,0.024885,0.109104,0.092975,0.047838,0.012330,0.121171,0.083165,0.076034,0.002000,28492428
92501,0.013096, 0.080460, 0.002000, 0.002000,0.072674,0.056078,0.083627,0.026919,0.070144,0.069149,0.082830,0.015738,0.058903,0.136517,0.076636,0.031755,28383729
93001,0.002000, 0.019435, 0.009560, 0.002000,0.076016,0.077131,0.046746,0.026600,0.090384,0.083848,0.035880,0.011598,0.030806,0.035404,0.005942,0.002000,28444841
93501,0.136234, 0.119167, 0.002000, 0.002000,0.073896,0.064649,0.054880,0.035881,0.077694,0.065819,0.060419,0.016550,0.156056,0.060709,0.053700,0.002042,28439366
94001,0.002000, 0.067568, 0.116198, 0.002000,0.066867,0.063631,0.089070,0.031265,0.064970,0.067345,0.105698,0.021076,0.002000,0.109769,0.087568,0.022649,28422102
94501,0.100508, 0.069448, 0.004890, 0.002000,0.079870,0.081383,0.054926,0.017934,0.085968,0.092449,0.051898,0.009384,0.053874,0.106965,0.006984,0.002000,28476023
95001,0.044122, 0.002000, 0.085858, 0.002000,0.079840,0.086928,0.053257,0.024067,0.071390,0.093928,0.046244,0.014770,0.030123,0.031196,0.035397,0.032059,28386032
95501,0.074363, 0.059607, 0.141228, 0.002000,0.041518,0.089032,0.077253,0.025802,0.044506,0.127681,0.073179,0.015343,0.036624,0.133254,0.079218,0.002000,28395054
96001,0.002000, 0.085852, 0.036860, 0.023408,0.059100,0.062517,0.103082,0.014383,0.083664,0.070162,0.111878,0.007646,0.072655,0.077778,0.098228,0.034362,28478723
96501,0.002000, 0.129701, 0.020135, 0.002000,0.086534,0.063762,0.067364,0.023653,0.121574,0.061945,0.065856,0.012555,0.047250,0.055065,0.071805,0.019872,28370190
97001,0.160642, 0.059083, 0.009421, 0.002000,0.094351,0.080366,0.056633,0.024954,0.149272,0.096910,0.062556,0.018028,0.159035,0.078750,0.040321,0.002000,28431853
97501,0.019393, 0.013942, 0.056567, 0.002000,0.055432,0.095854,0.050185,0.016759,0.062531,0.081089,0.049035,0.010615,0.099771,0.005981,0.068281,0.010184,28432553
98001,0.080009, 0.167332, 0.002000, 0.002000,0.066877,0.069376,0.065158,0.028164,0.113778,0.083106,0.048488,0.018071,0.107827,0.117139,0.037910,0.021705,28472491
98501,0.176667, 0.237776, 0.153166, 0.056582,0.098016,0.082107,0.087750,0.026159,0.157539,0.138594,0.115910,0.015593,0.142572,0.107588,0.074403,0.051039,28494362
99001,0.142658, 0.180853, 0.002000, 0.002000,0.074473,0.077926,0.077473,0.018556,0.068520,0.084158,0.080953,0.011320,0.062213,0.122384,0.008425,0.002000,28415667
99501,0.134486, 0.070676, 0.002000, 0.002000,0.081701,0.063854,0.059081,0.009894,0.081638,0.070259,0.082657,0.005937,0.052523,0.048694,0.007740,0.008713,28528078
100001,0.002000, 0.023514, 0.215929, 0.002000,0.048994,0.055275,0.064779,0.032944,0.040181,0.034234,0.068629,0.017025,0.002000,0.020334,0.131313,0.052133,28429991
100501,0.087597, 0.076276, 0.002000, 0.086326,0.061837,0.063621,0.053516,0.029599,0.095688,0.066626,0.073397,0.018678,0.095605,0.057769,0.055756,0.030109,28428291
101001,0.002000, 0.008340, 0.144403, 0.015985,0.078872,0.074357,0.073591,0.014025,0.107628,0.089617,0.077241,0.005360,0.125951,0.004113,0.071061,0.006662,28485978
101501,0.035005, 0.002000, 0.118901, 0.023288,0.052926,0.059339,0.075863,0.016562,0.042584,0.061978,0.089589,0.011579,0.080902,0.122593,0.131660,0.044254,28378317
102001,0.092031, 0.071054, 0.008710, 0.002000,0.092498,0.056144,0.053052,0.022805,0.149004,0.073472,0.067891,0.011013,0.128446,0.107135,0.005491,0.002000,28459936
102501,0.274702, 0.100014, 0.037231, 0.002000,0.115145,0.039649,0.083113,0.017397,0.166900,0.048323,0.124896,0.009491,0.153413,0.068785,0.129491,0.002000,28438330
103001,0.054900, 0.122804, 0.002000, 0.002000,0.071378,0.067473,0.057395,0.020799,0.082814,0.063572,0.068458,0.014310,0.083469,0.056701,0.043322,0.014117,28495465
103501,0.142483, 0.018962, 0.048923, 0.002000,0.090660,0.054891,0.068665,0.025080,0.137084,0.068901,0.085839,0.012156,0.092142,0.065105,0.030213,0.002000,28465429
104001,0.162431, 0.013924, 0.119967, 0.002000,0.095249,0.045757,0.066537,0.022539,0.183929,0.048677,0.076145,0.013588,0.190358,0.019110,0.128028,0.023682,28487391
104501,0.015282, 0.032000, 0.002000, 0.002000,0.081369,0.068456,0.050239,0.022480,0.084957,0.098657,0.053376,0.010524,0.081590,0.047401,0.025038,0.005434,28513217
105001,0.064479, 0.124129, 0.127556, 0.002000,0.087555,0.083905,0.084226,0.026999,0.097329,0.127529,0.068271,0.015941,0.077233,0.085213,0.102758,0.002000,28429157
105501,0.058654, 0.034209, 0.102589, 0.010807,0.055965,0.073643,0.066770,0.016353,0.063120,0.108226,0.076651,0.007914,0.059922,0.080792,0.043669,0.012288,28424450
106001,0.182687, 0.049562, 0.059306, 0.001565,0.078427,0.075079,0.071122,0.035534,0.112227,0.067572,0.094104,0.017959,0.130516,0.025433,0.048844,0.003811,28477176
106501,0.002000, 0.079696, 0.027255, 0.002000,0.083235,0.076259,0.078436,0.016794,0.062922,0.108565,0.094624,0.006463,0.057265,0.121846,0.051461,0.002000,28428184
107001,0.042840, 0.044134, 0.028047, 0.036207,0.068131,0.072020,0.065920,0.014821,0.080500,0.086810,0.067293,0.008379,0.119951,0.068879,0.058952,0.019963,28429134
107501,0.174209, 0.159209, 0.111499, 0.002000,0.072985,0.087222,0.092197,0.017431,0.089344,0.109124,0.113225,0.011104,0.124675,0.126070,0.038500,0.004363,28417967
108001,0.056548, 0.148995, 0.053173, 0.002000,0.091263,0.090337,0.075955,0.030087,0.089262,0.082890,0.097928,0.017271,0.147840,0.104055,0.159033,0.005135,28508032
108501,0.002000, 0.002000, 0.098784, 0.072381,0.055826,0.068832,0.044995,0.023343,0.062159,0.073428,0.062194,0.010343,0.034166,0.065009,0.034261,0.025460,28457774
109001,0.312586, 0.296577, 0.016820, 0.002000,0.102173,0.095924,0.064451,0.028061,0.137032,0.176864,0.056122,0.016507,0.230417,0.197059,0.063001,0.027641,28404979
109501,0.002000, 0.014954, 0.007104, 0.002000,0.091890,0.095605,0.071762,0.020295,0.098972,0.133068,0.081293,0.007926,0.080670,0.029954,0.025261,0.002000,28457855
110001,0.213632, 0.021976, 0.073369, 0.075545,0.114214,0.066880,0.056239,0.016066,0.172571,0.056480,0.057153,0.007328,0.220399,0.042745,0.097730,0.028552,28447611
110501,0.002000, 0.002000, 0.073064, 0.008921,0.080524,0.065157,0.062818,0.034415,0.077344,0.051310,0.058053,0.013447,0.079619,0.009024,0.025518,0.009634,28445685
111001,0.205120, 0.056664, 0.002000, 0.002000,0.085261,0.060640,0.058880,0.021782,0.134913,0.082086,0.074180,0.010633,0.200749,0.087298,0.055406,0.002000,28473651
111501,0.057133, 0.002000, 0.139054, 0.002000,0.056961,0.068688,0.062488,0.032127,0.086155,0.079150,0.055009,0.021537,0.061286,0.091322,0.098824,0.029500,28398950
112001,0.027583, 0.181659, 0.159352, 0.028420,0.062937,0.081662,0.070918,0.027146,0.082153,0.101153,0.076315,0.015954,0.045152,0.198513,0.054451,0.015793,28464811
112501,0.002322, 0.002000, 0.089950, 0.002000,0.079167,0.066630,0.041203,0.036351,0.082476,0.062317,0.047696,0.022188,0.035872,0.022092,0.063173,0.002000,28452738
113001,0.041792, 0.181130, 0.171774, 0.002000,0.056155,0.075235,0.072727,0.021474,0.070105,0.131505,0.082974,0.011397,0.066981,0.170751,0.067539,0.002000,28489769
113501,0.087516, 0.024237, 0.166529, 0.002000,0.057735,0.063899,0.079562,0.016322,0.058480,0.073513,0.091135,0.008834,0.036407,0.061450,0.137198,0.004500,28398158
114001,0.058036, 0.081424, 0.047999, 0.002000,0.087888,0.059026,0.052978,0.024350,0.092353,0.056141,0.055141,0.012366,0.062955,0.056459,0.030039,0.002000,28393431
114501,0.042769, 0.156454, 0.101879, 0.002000,0.080779,0.064601,0.078580,0.013783,0.104556,0.057106,0.082006,0.008226,0.104066,0.166108,0.059793,0.002718,28394116
115001,0.022111, 0.002000, 0.121394, 0.007213,0.066795,0.071639,0.068226,0.023734,0.089400,0.069955,0.074498,0.009752,0.093343,0.041937,0.047013,0.003738,28352522
115501,0.098794, 0.075693, 0.082336, 0.002000,0.065439,0.051299,0.057531,0.028396,0.068113,0.048790,0.054063,0.016234,0.164203,0.072801,0.091866,0.004947,28493880
116001,0.077729, 0.002000, 0.042819, 0.002000,0.078909,0.041852,0.070931,0.021379,0.109313,0.044668,0.095825,0.012904,0.071238,0.024430,0.113759,0.002862,28478906
116501,0.002000, 0.181102, 0.197322, 0.059959,0.123215,0.084472,0.075204,0.023429,0.149402,0.095923,0.097652,0.011754,0.143458,0.134341,0.067795,0.021320,28465459
117001,0.019851, 0.002000, 0.189968, 0.002000,0.085058,0.072608,0.067724,0.016396,0.094543,0.070232,0.065926,0.006489,0.007950,0.002000,0.064656,0.002000,28429545
117501,0.354830, 0.002000, 0.135852, 0.070337,0.098145,0.072789,0.080537,0.027689,0.120096,0.084321,0.080428,0.016746,0.191705,0.014296,0.140680,0.024779,28528231
118001,0.096259, 0.136766, 0.047763, 0.002000,0.097779,0.066932,0.047222,0.013558,0.146933,0.082798,0.058429,0.006059,0.080659,0.118645,0.049249,0.002000,28434621
118501,0.069395, 0.002000, 0.002000, 0.002000,0.058307,0.050385,0.070051,0.028361,0.051132,0.047961,0.073535,0.016885,0.116073,0.068238,0.051287,0.024192,28432129
119001,0.002000, 0.043101, 0.031357, 0.002000,0.083812,0.055730,0.084977,0.027199,0.066103,0.068026,0.078905,0.014358,0.050035,0.019843,0.058754,0.030937,28408615
119501,0.090150, 0.046696, 0.138612, 0.002000,0.074534,0.070491,0.068223,0.021729,0.062358,0.076590,0.065046,0.012989,0.068530,0.053829,0.096291,0.019997,28463054
120001,0.145574, 0.058638, 0.039570, 0.002000,0.077567,0.075227,0.102020,0.017933,0.105453,0.076125,0.127189,0.008783,0.129983,0.121175,0.055035,0.002000,28385399
120501,0.088221, 0.100939, 0.002000, 0.002000,0.098536,0.089933,0.058767,0.027842,0.134380,0.096857,0.057711,0.013674,0.116272,0.066243,0.040491,0.002000,28465737
121001,0.002000, 0.223216, 0.137940, 0.002000,0.062742,0.068296,0.090829,0.025374,0.055411,0.076672,0.101047,0.011642,0.051310,0.155317,0.088196,0.007871,28468338
121501,0.208612, 0.099671, 0.071815, 0.002000,0.070497,0.059276,0.052658,0.020773,0.107394,0.073502,0.051364,0.011084,0.125635,0.099466,0.034559,0.002000,28511860
122001,0.190657, 0.114752, 0.002000, 0.002000,0.092684,0.077744,0.077698,0.026855,0.097697,0.087107,0.095548,0.014404,0.177186,0.080039,0.081754,0.024726,28440393
122501,0.002000, 0.121373, 0.074269, 0.002000,0.082840,0.060659,0.059547,0.023215,0.092173,0.063554,0.064334,0.012964,0.027682,0.107392,0.097764,0.002000,28427363
123001,0.040914, 0.144890, 0.034873, 0.101738,0.119680,0.050020,0.050203,0.024463,0.158282,0.050711,0.047481,0.013878,0.107732,0.070229,0.053110,0.035246,28444850
123501,0.002000, 0.092790, 0.002000, 0.002000,0.060998,0.072582,0.048261,0.020987,0.063076,0.091596,0.053002,0.012024,0.065806,0.145369,0.002000,0.008150,28404953
124001,0.119552, 0.124790, 0.137173, 0.002000,0.060471,0.070243,0.077720,0.017892,0.090814,0.072698,0.109776,0.009194,0.082727,0.061161,0.146313,0.002000,28504498
124501,0.100940, 0.049848, 0.044299, 0.002000,0.092572,0.060964,0.099910,0.032979,0.147335,0.057091,0.129055,0.016886,0.068447,0.093846,0.025950,0.002000,28429826
125001,0.042387, 0.138762, 0.098846, 0.086527,0.070499,0.067611,0.046564,0.026107,0.103505,0.105066,0.046488,0.017908,0.051802,0.120501,0.081124,0.030176,28563014
125501,0.158273, 0.012979, 0.103759, 0.034421,0.075583,0.074736,0.079174,0.027604,0.077953,0.093787,0.085076,0.021474,0.124253,0.076268,0.078665,0.041561,28437040
126001,0.189255, 0.156527, 0.094448, 0.002000,0.089046,0.052775,0.075733,0.023344,0.083442,0.067519,0.095787,0.010911,0.154532,0.059381,0.125303,0.002000,28443991
126501,0.039815, 0.068681, 0.104143, 0.002000,0.093151,0.063162,0.067742,0.022423,0.095167,0.060062,0.087581,0.014833,0.051312,0.082651,0.047427,0.011693,28419059
127001,0.185165, 0.018320, 0.008563, 0.002000,0.078551,0.055244,0.066791,0.014250,0.109862,0.053001,0.075644,0.006664,0.099658,0.094028,0.034844,0.002976,28361920
127501,0.079388, 0.002000, 0.170916, 0.002000,0.080090,0.065955,0.084076,0.012101,0.116610,0.071471,0.106454,0.006620,0.100869,0.011780,0.106834,0.002000,28446051
128001,0.016073, 0.123760, 0.002000, 0.002000,0.088859,0.062741,0.062527,0.020559,0.083507,0.066318,0.063987,0.010648,0.021806,0.082860,0.085767,0.009873,28409250
128501,0.007574, 0.180040, 0.002000, 0.002000,0.077786,0.066979,0.080251,0.021572,0.085433,0.075297,0.098211,0.011960,0.044759,0.120431,0.072604,0.002000,28431944
129001,0.095275, 0.020792, 0.002000, 0.002000,0.056192,0.054760,0.064885,0.022353,0.085564,0.057544,0.085726,0.012810,0.150700,0.083994,0.002000,0.006180,28458918
129501,0.194598, 0.171236, 0.133647, 0.095154,0.091908,0.059136,0.081989,0.024550,0.091001,0.062590,0.086196,0.012513,0.106975,0.081178,0.058495,0.033051,28428741
130001,0.002000, 0.238008, 0.002000, 0.002000,0.086467,0.081867,0.058476,0.024745,0.116626,0.131171,0.063106,0.015268,0.076788,0.242604,0.002000,0.015078,28451276
130501,0.037038, 0.208123, 0.104979, 0.002000,0.091013,0.081504,0.053792,0.022036,0.107567,0.101196,0.036203,0.012208,0.106840,0.126626,0.036326,0.002000,28433739
131001,0.187331, 0.002000, 0.127834, 0.002000,0.083776,0.053219,0.060655,0.010155,0.080952,0.054438,0.070356,0.006112,0.096483,0.043578,0.091875,0.002000,28378284
131501,0.118706, 0.002000, 0.137996, 0.099577,0.066635,0.048496,0.077447,0.028504,0.068273,0.033827,0.066728,0.016380,0.076111,0.022682,0.094528,0.034526,28378804
132001,0.187674, 0.002000, 0.144879, 0.002000,0.082870,0.059842,0.066635,0.015075,0.084827,0.068326,0.061448,0.007391,0.140428,0.057351,0.049626,0.008168,28364148
132501,0.197479, 0.057394, 0.002000, 0.002000,0.068319,0.063260,0.078294,0.038674,0.091575,0.087734,0.091439,0.023626,0.147386,0.074273,0.065532,0.022041,28439520
133001,0.119023, 0.099832, 0.002000, 0.057787,0.075891,0.046367,0.073946,0.024209,0.113352,0.052441,0.055785,0.015247,0.086772,0.093396,0.106739,0.020596,28408266
133501,0.097656, 0.008278, 0.056595, 0.002000,0.072166,0.086716,0.063816,0.030045,0.103351,0.067799,0.059735,0.021389,0.107138,0.073162,0.035131,0.018108,28346026
134001,0.104864, 0.014569, 0.205985, 0.002000,0.073708,0.069737,0.061325,0.018751,0.112861,0.079277,0.061594,0.008842,0.103843,0.032890,0.102645,0.010008,28472343
134501,0.108581, 0.080997, 0.037456, 0.062646,0.095707,0.087723,0.078224,0.017935,0.115856,0.082239,0.061683,0.013312,0.060645,0.086049,0.034234,0.024932,28486370
135001,0.245888, 0.025531, 0.146620, 0.002000,0.088343,0.065728,0.079306,0.021086,0.123391,0.082146,0.098902,0.010517,0.138286,0.029584,0.112520,0.008321,28425453
135501,0.002000, 0.002000, 0.257552, 0.002000,0.066406,0.064212,0.073476,0.027131,0.077060,0.082225,0.079873,0.015139,0.003015,0.071736,0.187077,0.003936,28469063
136001,0.002000, 0.002000, 0.079744, 0.002000,0.063457,0.056719,0.077025,0.014866,0.059345,0.053541,0.101013,0.007497,0.037028,0.002000,0.142550,0.002000,28404482
136501,0.275596, 0.187732, 0.113273, 0.002000,0.074387,0.081702,0.073855,0.013050,0.075037,0.116717,0.069862,0.007623,0.125818,0.136156,0.038903,0.012158,28475319
137001,0.401926, 0.177754, 0.140739, 0.021882,0.090218,0.078307,0.070919,0.020194,0.126078,0.066226,0.061241,0.010790,0.206123,0.060585,0.079075,0.011320,28398449
137501,0.205713, 0.158451, 0.109002, 0.002000,0.066073,0.055985,0.048041,0.025401,0.084475,0.076953,0.048460,0.013533,0.096895,0.082072,0.049177,0.002000,28395607
138001,0.186935, 0.085330, 0.002000, 0.002000,0.089614,0.059277,0.041522,0.021938,0.129499,0.065512,0.034533,0.010224,0.172553,0.051988,0.042559,0.002000,28409712
