Generation, BPA-R, BPA-S, BPA-T, BPA-P, WPA-R, WPA-S, WPA-T, WPA-P, AA-R, AA-S, AA-T, AA-P
79800,0.132855, 0.064759, 0.009366, 0.006257,0.850615, 0.880700, 0.964758, 0.936187,0.353524,0.275975,0.175120,0.162441
79900,0.091475, 0.054115, 0.008195, 0.008328,0.086936, 0.901651, 0.821563, 0.827710,0.332481,0.240636,0.168655,0.140252
80000,0.120460, 0.292072, 0.004533, 0.002608,0.148458, 0.993200, 0.598231, 0.717580,0.336221,0.265130,0.166464,0.139901
80100,0.091475, 0.054115, 0.008195, 0.008328,0.267325, 0.992369, 0.298554, 0.652219,0.311787,0.252028,0.160836,0.148862
80200,0.270918, 0.010617, 0.009046, 0.005826,0.995759, 0.873477, 0.347861, 0.372393,0.343906,0.216016,0.130593,0.140282
80300,0.112450, 0.130150, 0.046232, 0.002150,0.599250, 0.948270, 0.543999, 0.890628,0.331351,0.227943,0.179270,0.134855
80400,0.138617, 0.222630, 0.016379, 0.003725,0.926463, 0.927684, 0.418814, 0.532841,0.330206,0.271854,0.154171,0.146512
80500,0.089531, 0.080711, 0.007889, 0.008640,0.811086, 0.982268, 0.148359, 0.666145,0.323305,0.261101,0.167483,0.180684
80600,0.434020, 0.013636, 0.016675, 0.002513,0.867235, 0.996597, 0.831377, 0.271220,0.323279,0.251476,0.154756,0.144902
80700,0.091475, 0.054115, 0.008195, 0.008328,0.708154, 0.981631, 0.243898, 0.818446,0.331487,0.234578,0.142200,0.159957
80800,0.089531, 0.080711, 0.007889, 0.008640,0.464721, 0.886013, 0.326050, 0.953775,0.337015,0.220638,0.192186,0.147811
80900,0.278157, 0.245863, 0.009997, 0.002664,0.875094, 0.763618, 0.939939, 0.920908,0.321080,0.239459,0.157056,0.172694
81000,0.071773, 0.026077, 0.001264, 0.019930,0.680185, 0.922257, 0.717834, 0.969514,0.321057,0.257838,0.165870,0.160148
81100,0.343241, 0.025736, 0.005095, 0.005401,0.826548, 0.946702, 0.263429, 0.678251,0.332306,0.264968,0.138968,0.180992
81200,0.132855, 0.064759, 0.009366, 0.006257,0.597708, 0.999888, 0.739533, 0.271928,0.338435,0.261314,0.161572,0.153239
81300,0.278157, 0.245863, 0.009997, 0.002664,0.388716, 0.971172, 0.993149, 0.798548,0.334450,0.238250,0.157798,0.151944
81400,0.410257, 0.178039, 0.018390, 0.004505,0.663919, 0.977657, 0.685350, 0.732238,0.352675,0.260446,0.158946,0.180726
81500,0.125869, 0.090795, 0.005341, 0.003165,0.909367, 0.964210, 0.630935, 0.608985,0.342084,0.256031,0.166909,0.152169
81600,0.125869, 0.090795, 0.005341, 0.003165,0.832584, 0.980584, 0.348453, 0.758166,0.328929,0.239318,0.171954,0.149148
81700,0.071773, 0.026077, 0.001264, 0.019930,0.652932, 0.853409, 0.950153, 0.491933,0.348906,0.246664,0.172092,0.162881
81800,0.019832, 0.177224, 0.016639, 0.004432,0.902533, 0.953428, 0.547503, 0.924944,0.362583,0.270180,0.166341,0.138557
81900,0.057403, 0.123718, 0.029800, 0.007652,0.840518, 0.830196, 0.795236, 0.668344,0.315283,0.254347,0.172396,0.161746
82000,0.278157, 0.245863, 0.009997, 0.002664,0.735961, 0.840981, 0.893038, 0.903482,0.366661,0.260231,0.169155,0.166824
82100,0.097766, 0.449820, 0.003034, 0.003048,0.997415, 0.975010, 0.631710, 0.389675,0.361480,0.280645,0.151469,0.160007
82200,0.434020, 0.013636, 0.016675, 0.002513,0.812842, 0.991858, 0.501759, 0.552223,0.332517,0.235509,0.152112,0.143667
82300,0.051145, 0.048319, 0.009829, 0.009885,0.455776, 0.995000, 0.971048, 0.419008,0.329622,0.233234,0.138922,0.167764
82400,0.331428, 0.069618, 0.009964, 0.005594,0.712109, 0.934777, 0.807480, 0.487710,0.358164,0.239099,0.168945,0.153926
82500,0.270918, 0.010617, 0.009046, 0.005826,0.452671, 0.898992, 0.870892, 0.827510,0.329270,0.243859,0.143535,0.160279
82600,0.512942, 0.030496, 0.005984, 0.002670,0.901373, 0.940722, 0.946263, 0.617185,0.319474,0.264757,0.164275,0.173462
82700,0.037844, 0.273332, 0.010412, 0.002353,0.983564, 0.897580, 0.675970, 0.979919,0.357235,0.227688,0.146127,0.153249
82800,0.125869, 0.090795, 0.005341, 0.003165,0.731040, 0.878407, 0.192500, 0.829868,0.342013,0.244509,0.168842,0.181727
82900,0.125869, 0.090795, 0.005341, 0.003165,0.352955, 0.927394, 0.275620, 0.996042,0.337647,0.257311,0.136799,0.155792
83000,0.138617, 0.222630, 0.016379, 0.003725,0.492305, 0.977549, 0.634597, 0.541340,0.326578,0.279844,0.167744,0.149313
83100,0.343241, 0.025736, 0.005095, 0.005401,0.933875, 0.999323, 0.910595, 0.995599,0.329458,0.253312,0.152557,0.155297
83200,0.125869, 0.090795, 0.005341, 0.003165,0.879930, 0.962641, 0.961729, 0.993319,0.330831,0.245219,0.157451,0.162750
83300,0.331428, 0.069618, 0.009964, 0.005594,0.845193, 0.907848, 0.979591, 0.898905,0.301292,0.238128,0.194622,0.144378
83400,0.091475, 0.054115, 0.008195, 0.008328,0.919720, 0.819080, 0.280304, 0.890291,0.323516,0.237730,0.140116,0.161388
83500,0.097766, 0.449820, 0.003034, 0.003048,0.403782, 0.860430, 0.899954, 0.650921,0.317523,0.263944,0.157779,0.152404
83600,0.270918, 0.010617, 0.009046, 0.005826,0.673957, 0.992357, 0.403956, 0.718113,0.289998,0.264359,0.185741,0.165955
83700,0.071773, 0.026077, 0.001264, 0.019930,0.892277, 0.595073, 0.538262, 0.885415,0.319582,0.230575,0.130690,0.147256
83800,0.056419, 0.440288, 0.004038, 0.001804,0.871776, 0.988683, 0.895503, 0.518014,0.334980,0.277720,0.165322,0.183437
83900,0.259018, 0.178596, 0.003424, 0.005254,0.663481, 0.956299, 0.913392, 0.480243,0.297330,0.267810,0.181269,0.166755
84000,0.037844, 0.273332, 0.010412, 0.002353,0.744576, 0.878066, 0.731680, 0.806153,0.324964,0.268854,0.150860,0.140673
84100,0.405154, 0.052030, 0.012976, 0.003932,0.908238, 0.978930, 0.733723, 0.638521,0.320325,0.246810,0.157533,0.165225
84200,0.390679, 0.131497, 0.002886, 0.007380,0.849369, 0.941513, 0.755802, 0.573050,0.329537,0.276019,0.162270,0.146724
84300,0.328774, 0.160668, 0.005519, 0.001404,0.286253, 0.919289, 0.788002, 0.865890,0.300806,0.238275,0.169655,0.186253
84400,0.132855, 0.064759, 0.009366, 0.006257,0.969123, 0.983356, 0.455430, 0.422975,0.330797,0.278645,0.136704,0.163303
84500,0.091475, 0.054115, 0.008195, 0.008328,0.925745, 0.686281, 0.804243, 0.967245,0.325777,0.253749,0.167252,0.160712
84600,0.096529, 0.257624, 0.022081, 0.002298,0.578592, 0.985938, 0.471745, 0.645559,0.314363,0.248100,0.173059,0.177244
84700,0.091475, 0.054115, 0.008195, 0.008328,0.356695, 0.894294, 0.931175, 0.965434,0.320212,0.269217,0.175223,0.160555
84800,0.288261, 0.250521, 0.005613, 0.006917,0.953095, 0.885034, 0.891261, 0.928345,0.340887,0.273151,0.170588,0.148036
84900,0.294538, 0.090928, 0.009206, 0.002830,0.983464, 0.724403, 0.322737, 0.951215,0.299678,0.235234,0.142114,0.122364
85000,0.270918, 0.010617, 0.009046, 0.005826,0.494514, 0.890564, 0.955311, 0.991856,0.316332,0.237725,0.152698,0.173111
85100,0.328774, 0.160668, 0.005519, 0.001404,0.037369, 0.934058, 0.590410, 0.889327,0.333446,0.232606,0.160945,0.161039
85200,0.328774, 0.160668, 0.005519, 0.001404,0.248720, 0.998320, 0.963815, 0.585121,0.298477,0.240560,0.155712,0.171760
85300,0.138617, 0.222630, 0.016379, 0.003725,0.830743, 0.838285, 0.671986, 0.713623,0.303059,0.255771,0.154244,0.149280
85400,0.617105, 0.021304, 0.013951, 0.004990,0.698089, 0.950800, 0.839914, 0.913438,0.332425,0.260872,0.158425,0.148872
85500,0.132855, 0.064759, 0.009366, 0.006257,0.852439, 0.898658, 0.978967, 0.881295,0.336440,0.268231,0.179134,0.176048
85600,0.091475, 0.054115, 0.008195, 0.008328,0.970761, 0.982340, 0.472318, 0.890073,0.330894,0.241280,0.165931,0.153814
85700,0.326656, 0.040926, 0.014901, 0.010755,0.826357, 0.987085, 0.602700, 0.961105,0.340319,0.266392,0.152679,0.161867
85800,0.270918, 0.010617, 0.009046, 0.005826,0.990256, 0.883592, 0.784904, 0.982330,0.334207,0.252426,0.188777,0.177770
85900,0.052741, 0.069934, 0.001797, 0.016244,0.131462, 0.944013, 0.455821, 0.697372,0.345676,0.227810,0.164175,0.164336
86000,0.137220, 0.055784, 0.008427, 0.006912,0.051780, 0.982644, 0.396601, 0.874210,0.337580,0.256568,0.169310,0.178531
86100,0.159238, 0.176344, 0.007557, 0.004222,0.522128, 0.887326, 0.738988, 0.760673,0.343356,0.251544,0.162225,0.186322
86200,0.405154, 0.052030, 0.012976, 0.003932,0.854819, 0.994188, 0.804396, 0.777443,0.348714,0.243086,0.167392,0.155698
86300,0.514961, 0.055454, 0.002330, 0.003829,0.841867, 0.961708, 0.202618, 0.797686,0.346627,0.257308,0.168827,0.169342
86400,0.443813, 0.186680, 0.002162, 0.008719,0.322915, 0.939700, 0.775376, 0.500173,0.333427,0.274836,0.162735,0.151603
86500,0.328774, 0.160668, 0.005519, 0.001404,0.991225, 0.953378, 0.919525, 0.801575,0.337028,0.271142,0.166488,0.168510
86600,0.071773, 0.026077, 0.001264, 0.019930,0.110960, 0.981076, 0.472466, 0.593639,0.338020,0.248962,0.168859,0.148680
86700,0.512942, 0.030496, 0.005984, 0.002670,0.962444, 0.899359, 0.298011, 0.791308,0.326763,0.228421,0.162567,0.134946
86800,0.390323, 0.255565, 0.001595, 0.005293,0.671561, 0.810033, 0.625966, 0.746495,0.346128,0.264572,0.139445,0.144886
86900,0.091475, 0.054115, 0.008195, 0.008328,0.857954, 0.978976, 0.338974, 0.810755,0.337947,0.241987,0.127616,0.121109
87000,0.159238, 0.176344, 0.007557, 0.004222,0.580529, 0.980581, 0.322199, 0.768796,0.342281,0.234684,0.171526,0.136181
87100,0.089531, 0.080711, 0.007889, 0.008640,0.748232, 0.828754, 0.309166, 0.802273,0.294892,0.254725,0.114969,0.146872
87200,0.469698, 0.011412, 0.011708, 0.004202,0.887462, 0.989200, 0.452342, 0.340489,0.320857,0.253608,0.140518,0.156293
87300,0.390679, 0.131497, 0.002886, 0.007380,0.935789, 0.993470, 0.293035, 0.717981,0.327617,0.230537,0.169827,0.170542
87400,0.606134, 0.069265, 0.004837, 0.005103,0.722476, 0.865304, 0.694627, 0.974517,0.329170,0.250219,0.189662,0.166949
87500,0.194402, 0.347859, 0.004272, 0.003069,0.763291, 0.948580, 0.963880, 0.451051,0.342320,0.263915,0.178291,0.175802
87600,0.390323, 0.255565, 0.001595, 0.005293,0.931065, 0.992624, 0.717417, 0.351440,0.355699,0.240774,0.169674,0.130985
87700,0.288261, 0.250521, 0.005613, 0.006917,0.970481, 0.924990, 0.403826, 0.668975,0.350661,0.252942,0.155643,0.143504
87800,0.001060, 0.022144, 0.028252, 0.003687,0.576679, 0.925815, 0.696287, 0.929320,0.322802,0.231295,0.153253,0.162306
87900,0.071773, 0.026077, 0.001264, 0.019930,0.895539, 0.994177, 0.569545, 0.863345,0.336941,0.242370,0.174155,0.152141
88000,0.343241, 0.025736, 0.005095, 0.005401,0.937760, 0.902787, 0.282523, 0.962256,0.354143,0.231888,0.166010,0.181090
88100,0.390323, 0.255565, 0.001595, 0.005293,0.823722, 0.962176, 0.746420, 0.390277,0.325735,0.269805,0.180397,0.178082
88200,0.132855, 0.064759, 0.009366, 0.006257,0.770409, 0.916255, 0.115199, 0.713211,0.308587,0.214446,0.129436,0.139519
88300,0.137220, 0.055784, 0.008427, 0.006912,0.671939, 0.963937, 0.367764, 0.977903,0.326310,0.252467,0.151918,0.154440
88400,0.089531, 0.080711, 0.007889, 0.008640,0.892896, 0.997814, 0.577303, 0.586281,0.336031,0.254973,0.161770,0.150697
88500,0.270918, 0.010617, 0.009046, 0.005826,0.991321, 0.967563, 0.569948, 0.978890,0.343531,0.255995,0.142780,0.179401
88600,0.270918, 0.010617, 0.009046, 0.005826,0.420821, 0.952601, 0.613571, 0.792127,0.335482,0.253647,0.140021,0.160770
88700,0.001060, 0.022144, 0.028252, 0.003687,0.372207, 0.992718, 0.283248, 0.738486,0.323860,0.239996,0.158807,0.159609
88800,0.125869, 0.090795, 0.005341, 0.003165,0.779816, 0.973910, 0.736754, 0.532010,0.295593,0.239660,0.163907,0.128941
88900,0.259018, 0.178596, 0.003424, 0.005254,0.995239, 0.997054, 0.125537, 0.619102,0.304973,0.264382,0.125651,0.172731
89000,0.091475, 0.054115, 0.008195, 0.008328,0.815776, 0.960253, 0.160477, 0.661878,0.349642,0.252230,0.151801,0.155245
89100,0.011065, 0.287925, 0.013943, 0.004799,0.498460, 0.970511, 0.621037, 0.801214,0.326825,0.251381,0.139109,0.161043
89200,0.138617, 0.222630, 0.016379, 0.003725,0.744549, 0.910587, 0.628403, 0.697424,0.353426,0.247532,0.156205,0.163869
89300,0.181885, 0.314361, 0.005433, 0.006865,0.812464, 0.894682, 0.864849, 0.480447,0.365945,0.260426,0.166568,0.161421
89400,0.125869, 0.090795, 0.005341, 0.003165,0.710896, 0.895281, 0.951048, 0.647190,0.334514,0.239580,0.165212,0.152067
89500,0.302055, 0.072426, 0.001159, 0.020108,0.924087, 0.897498, 0.436682, 0.602006,0.343835,0.249813,0.144964,0.165463
89600,0.159238, 0.176344, 0.007557, 0.004222,0.616538, 0.912402, 0.774526, 0.523823,0.331217,0.262252,0.177106,0.168241
89700,0.188224, 0.088466, 0.012930, 0.006452,0.244696, 0.552583, 0.795450, 0.864591,0.327711,0.221701,0.172044,0.153178
89800,0.405154, 0.052030, 0.012976, 0.003932,0.970806, 0.998314, 0.631369, 0.574801,0.337319,0.251822,0.193246,0.152751
89900,0.137220, 0.055784, 0.008427, 0.006912,0.944929, 0.689561, 0.502249, 0.984041,0.321815,0.234213,0.144366,0.125941
90000,0.343241, 0.025736, 0.005095, 0.005401,0.573240, 0.923076, 0.232187, 0.671665,0.330536,0.234621,0.153162,0.129223
90100,0.094870, 0.054176, 0.004754, 0.010865,0.999285, 0.972755, 0.383786, 0.851250,0.343828,0.275662,0.158141,0.188776
90200,0.037844, 0.273332, 0.010412, 0.002353,0.732029, 0.965242, 0.654885, 0.632359,0.342908,0.220503,0.142410,0.127880
90300,0.094453, 0.174190, 0.003671, 0.014585,0.673691, 0.952870, 0.652354, 0.996530,0.358342,0.257251,0.138325,0.173564
90400,0.037844, 0.273332, 0.010412, 0.002353,0.414647, 0.928736, 0.133168, 0.772143,0.339928,0.230578,0.164299,0.154450
90500,0.328774, 0.160668, 0.005519, 0.001404,0.578539, 0.976562, 0.828398, 0.646925,0.331978,0.300035,0.155770,0.130754
90600,0.406731, 0.188307, 0.005749, 0.002176,0.451928, 0.987946, 0.892144, 0.716165,0.333204,0.275930,0.170660,0.164429
90700,0.037844, 0.273332, 0.010412, 0.002353,0.666429, 0.967417, 0.965847, 0.598866,0.323635,0.276717,0.148400,0.161790
90800,0.014440, 0.048735, 0.025380, 0.005460,0.002142, 0.942904, 0.840525, 0.403220,0.332619,0.226284,0.167379,0.131218
90900,0.606134, 0.069265, 0.004837, 0.005103,0.672227, 0.621721, 0.913543, 0.815650,0.343949,0.257003,0.174055,0.155376
91000,0.137220, 0.055784, 0.008427, 0.006912,0.789268, 0.809454, 0.980272, 0.907916,0.359670,0.266933,0.183728,0.133801
91100,0.091475, 0.054115, 0.008195, 0.008328,0.971882, 0.948699, 0.418850, 0.824751,0.335197,0.291264,0.166204,0.140095
91200,0.434020, 0.013636, 0.016675, 0.002513,0.512104, 0.913610, 0.891927, 0.745121,0.321609,0.263986,0.166275,0.130663
91300,0.125869, 0.090795, 0.005341, 0.003165,0.703554, 0.964213, 0.846937, 0.470081,0.363417,0.246042,0.157883,0.184387
91400,0.138617, 0.222630, 0.016379, 0.003725,0.316241, 0.924206, 0.846393, 0.294378,0.349343,0.268805,0.171188,0.137669
91500,0.512942, 0.030496, 0.005984, 0.002670,0.572215, 0.966256, 0.940137, 0.969800,0.331599,0.243471,0.174796,0.173545
91600,0.300879, 0.131435, 0.015376, 0.004675,0.916689, 0.969723, 0.530455, 0.759589,0.350072,0.221392,0.173813,0.141461
91700,0.091475, 0.054115, 0.008195, 0.008328,0.953986, 0.996833, 0.210119, 0.489865,0.351659,0.238974,0.170617,0.135513
91800,0.259018, 0.178596, 0.003424, 0.005254,0.782340, 0.917574, 0.755743, 0.486497,0.362767,0.268279,0.172763,0.160419
91900,0.159238, 0.176344, 0.007557, 0.004222,0.807318, 0.994137, 0.389344, 0.728439,0.322872,0.235085,0.179167,0.135663
92000,0.405154, 0.052030, 0.012976, 0.003932,0.129428, 0.820740, 0.586299, 0.649206,0.329321,0.223148,0.152336,0.162479
92100,0.259018, 0.178596, 0.003424, 0.005254,0.881827, 0.941018, 0.761288, 0.440217,0.332132,0.262020,0.148591,0.168870
92200,0.331428, 0.069618, 0.009964, 0.005594,0.917625, 0.956975, 0.416490, 0.670138,0.340525,0.255460,0.161186,0.152437
92300,0.188224, 0.088466, 0.012930, 0.006452,0.893385, 0.962207, 0.380127, 0.827066,0.368766,0.267268,0.135412,0.142705
92400,0.137220, 0.055784, 0.008427, 0.006912,0.987240, 0.929351, 0.527176, 0.500096,0.359659,0.246613,0.156196,0.163842
92500,0.294538, 0.090928, 0.009206, 0.002830,0.435359, 0.802522, 0.924639, 0.788927,0.322354,0.281339,0.166981,0.176703
92600,0.051145, 0.048319, 0.009829, 0.009885,0.793089, 0.957684, 0.348883, 0.837108,0.324021,0.260684,0.159423,0.130602
92700,0.514961, 0.055454, 0.002330, 0.003829,0.311036, 0.999402, 0.441746, 0.675218,0.321652,0.269839,0.174998,0.149090
92800,0.514961, 0.055454, 0.002330, 0.003829,0.421328, 0.998070, 0.663024, 0.765212,0.326983,0.269490,0.160637,0.175071
92900,0.294538, 0.090928, 0.009206, 0.002830,0.951845, 0.815346, 0.537495, 0.873839,0.327669,0.277116,0.165601,0.154526
93000,0.148065, 0.332141, 0.016312, 0.003175,0.882996, 0.895691, 0.224457, 0.991527,0.356451,0.275090,0.155549,0.146236
93100,0.159238, 0.176344, 0.007557, 0.004222,0.559447, 0.867007, 0.957847, 0.782370,0.339720,0.251600,0.168581,0.172926
93200,0.159238, 0.176344, 0.007557, 0.004222,0.532116, 0.998805, 0.745987, 0.367424,0.352883,0.259348,0.175356,0.157765
93300,0.138617, 0.222630, 0.016379, 0.003725,0.953656, 0.830484, 0.475754, 0.964811,0.372021,0.276681,0.156600,0.187627
93400,0.300879, 0.131435, 0.015376, 0.004675,0.536643, 0.975796, 0.369186, 0.851124,0.342385,0.291131,0.146415,0.153474
93500,0.331428, 0.069618, 0.009964, 0.005594,0.506147, 0.967116, 0.170985, 0.663577,0.367930,0.250222,0.151323,0.154821
93600,0.102637, 0.025365, 0.007446, 0.010087,0.311901, 0.992470, 0.129213, 0.908935,0.324697,0.257504,0.154758,0.141059
93700,0.071773, 0.026077, 0.001264, 0.019930,0.475485, 0.950161, 0.331312, 0.780081,0.345238,0.256804,0.160529,0.142365
93800,0.606134, 0.069265, 0.004837, 0.005103,0.833776, 0.910883, 0.731392, 0.678653,0.340531,0.280807,0.153981,0.151425
93900,0.343241, 0.025736, 0.005095, 0.005401,0.515812, 0.987258, 0.481917, 0.563385,0.335742,0.242809,0.155803,0.171764
94000,0.328774, 0.160668, 0.005519, 0.001404,0.817032, 0.811730, 0.616145, 0.666478,0.353574,0.257055,0.149146,0.150897
94100,0.051145, 0.048319, 0.009829, 0.009885,0.880235, 0.971632, 0.577543, 0.952268,0.330202,0.237531,0.182665,0.173954
94200,0.091475, 0.054115, 0.008195, 0.008328,0.873422, 0.951983, 0.927491, 0.945564,0.349855,0.287332,0.195057,0.160123
94300,0.071773, 0.026077, 0.001264, 0.019930,0.598084, 0.939306, 0.151128, 0.814636,0.346977,0.246681,0.171326,0.150429
94400,0.071773, 0.026077, 0.001264, 0.019930,0.598757, 0.806253, 0.700952, 0.949842,0.316216,0.245456,0.166761,0.151712
94500,0.037844, 0.273332, 0.010412, 0.002353,0.593766, 0.799516, 0.800853, 0.876600,0.363878,0.262225,0.179501,0.165410
94600,0.302055, 0.072426, 0.001159, 0.020108,0.434793, 0.978125, 0.702019, 0.134374,0.344007,0.225887,0.165191,0.140125
94700,0.514961, 0.055454, 0.002330, 0.003829,0.018308, 0.986321, 0.884685, 0.906140,0.354181,0.279787,0.125798,0.163794
94800,0.148065, 0.332141, 0.016312, 0.003175,0.732501, 0.907457, 0.288981, 0.635858,0.339515,0.242259,0.157962,0.170250
94900,0.406731, 0.188307, 0.005749, 0.002176,0.831025, 0.981802, 0.291064, 0.598420,0.347048,0.264265,0.194827,0.154185
95000,0.315647, 0.068844, 0.004893, 0.009045,0.610722, 0.957675, 0.988393, 0.519313,0.352861,0.263675,0.163735,0.135449
95100,0.052741, 0.069934, 0.001797, 0.016244,0.091715, 0.864321, 0.898134, 0.782434,0.331791,0.234353,0.153894,0.147065
95200,0.122853, 0.268844, 0.004179, 0.005561,0.631041, 0.997863, 0.387329, 0.620279,0.342432,0.214882,0.163298,0.157485
95300,0.105656, 0.233579, 0.055252, 0.002555,0.570827, 0.891268, 0.900211, 0.758355,0.337887,0.243152,0.187513,0.144341
95400,0.037844, 0.273332, 0.010412, 0.002353,0.599873, 0.924712, 0.895647, 0.836960,0.376151,0.249050,0.160909,0.139764
95500,0.294538, 0.090928, 0.009206, 0.002830,0.974483, 0.843155, 0.608469, 0.855956,0.362322,0.230553,0.130346,0.177817
95600,0.270918, 0.010617, 0.009046, 0.005826,0.871768, 0.941532, 0.538143, 0.390589,0.365018,0.249329,0.145919,0.137688
95700,0.512942, 0.030496, 0.005984, 0.002670,0.593311, 0.961183, 0.891880, 0.521398,0.341209,0.246822,0.176261,0.150668
95800,0.176916, 0.091598, 0.021148, 0.005007,0.342457, 0.954279, 0.559731, 0.717181,0.311808,0.268016,0.167753,0.150550
95900,0.001317, 0.373810, 0.017677, 0.004962,0.783486, 0.983779, 0.949121, 0.448565,0.311991,0.258629,0.197784,0.154466
96000,0.343241, 0.025736, 0.005095, 0.005401,0.430515, 0.995488, 0.626353, 0.781003,0.310560,0.239174,0.163880,0.172339
96100,0.259018, 0.178596, 0.003424, 0.005254,0.104948, 0.993321, 0.415947, 0.999635,0.331341,0.240534,0.162591,0.166687
96200,0.138617, 0.222630, 0.016379, 0.003725,0.871440, 0.969310, 0.343603, 0.675369,0.309548,0.247297,0.155490,0.160224
96300,0.390679, 0.131497, 0.002886, 0.007380,0.379784, 0.981293, 0.613038, 0.895204,0.348808,0.238760,0.176093,0.175358
96400,0.390679, 0.131497, 0.002886, 0.007380,0.274384, 0.951423, 0.783866, 0.865739,0.330935,0.251279,0.186450,0.144593
96500,0.343241, 0.025736, 0.005095, 0.005401,0.819618, 0.959120, 0.504834, 0.749582,0.300077,0.245430,0.182045,0.133133
96600,0.131557, 0.047691, 0.013155, 0.014071,0.333339, 0.895371, 0.798082, 0.851478,0.303137,0.227665,0.170178,0.153193
96700,0.094870, 0.054176, 0.004754, 0.010865,0.887184, 0.846447, 0.139689, 0.841701,0.295534,0.239346,0.168943,0.165779
96800,0.071773, 0.026077, 0.001264, 0.019930,0.885903, 0.939507, 0.641321, 0.621094,0.321599,0.256697,0.157729,0.155699
96900,0.181885, 0.314361, 0.005433, 0.006865,0.924448, 0.958303, 0.794847, 0.634785,0.289859,0.243373,0.160644,0.153563
97000,0.264759, 0.011647, 0.021668, 0.001297,0.992853, 0.886898, 0.763771, 0.910354,0.337038,0.250040,0.186686,0.164005
97100,0.037844, 0.273332, 0.010412, 0.002353,0.686350, 0.862871, 0.637430, 0.625461,0.352421,0.245070,0.153128,0.116753
97200,0.019832, 0.177224, 0.016639, 0.004432,0.717926, 0.947547, 0.284622, 0.931831,0.304192,0.237849,0.162701,0.184812
97300,0.102637, 0.025365, 0.007446, 0.010087,0.747808, 0.915845, 0.500427, 0.376085,0.297592,0.233379,0.156404,0.139754
97400,0.405154, 0.052030, 0.012976, 0.003932,0.683765, 0.943515, 0.608137, 0.382800,0.318164,0.238662,0.142166,0.142242
97500,0.410257, 0.178039, 0.018390, 0.004505,0.529389, 0.988997, 0.861262, 0.452748,0.349292,0.263915,0.155874,0.145619
97600,0.270918, 0.010617, 0.009046, 0.005826,0.699825, 0.977415, 0.354634, 0.398256,0.337835,0.247902,0.169719,0.170952
97700,0.159238, 0.176344, 0.007557, 0.004222,0.898648, 0.898415, 0.271575, 0.896706,0.331157,0.250178,0.159754,0.159544
97800,0.091475, 0.054115, 0.008195, 0.008328,0.984927, 0.952240, 0.785034, 0.728301,0.328728,0.255607,0.155464,0.126005
97900,0.091475, 0.054115, 0.008195, 0.008328,0.926167, 0.738819, 0.353915, 0.689259,0.328424,0.258091,0.172029,0.124384
98000,0.138617, 0.222630, 0.016379, 0.003725,0.023761, 0.998323, 0.763833, 0.787815,0.302286,0.283945,0.185527,0.166231
98100,0.037844, 0.273332, 0.010412, 0.002353,0.999684, 0.942157, 0.948937, 0.546033,0.294251,0.222421,0.167730,0.183800
98200,0.512942, 0.030496, 0.005984, 0.002670,0.913474, 0.983724, 0.559568, 0.666794,0.289671,0.241860,0.158438,0.163004
98300,0.013017, 0.078289, 0.007110, 0.009977,0.991764, 0.924493, 0.668261, 0.852007,0.344313,0.268581,0.172691,0.173884
98400,0.091475, 0.054115, 0.008195, 0.008328,0.694845, 0.954544, 0.568173, 0.337336,0.342641,0.233475,0.139463,0.148528
98500,0.385853, 0.045032, 0.019200, 0.005105,0.863613, 0.977380, 0.977400, 0.700451,0.300218,0.266119,0.162893,0.129509
98600,0.051145, 0.048319, 0.009829, 0.009885,0.910764, 0.997232, 0.833199, 0.582279,0.326520,0.247882,0.173418,0.170717
98700,0.300879, 0.131435, 0.015376, 0.004675,0.877606, 0.922810, 0.686837, 0.925474,0.309114,0.256340,0.176196,0.136468
98800,0.094453, 0.174190, 0.003671, 0.014585,0.934582, 0.904591, 0.397887, 0.652553,0.349997,0.266811,0.141300,0.170608
98900,0.091475, 0.054115, 0.008195, 0.008328,0.992730, 0.947234, 0.289698, 0.928125,0.348807,0.242564,0.168927,0.158968
99000,0.259018, 0.178596, 0.003424, 0.005254,0.529567, 0.980335, 0.877236, 0.815870,0.329096,0.266797,0.159163,0.130686
99100,0.188224, 0.088466, 0.012930, 0.006452,0.799280, 0.735311, 0.569176, 0.952298,0.334187,0.257977,0.187837,0.161378
99200,0.125869, 0.090795, 0.005341, 0.003165,0.994422, 0.917706, 0.670816, 0.212640,0.338633,0.255264,0.182640,0.172435
99300,0.131557, 0.047691, 0.013155, 0.014071,0.734210, 0.922102, 0.645906, 0.833021,0.341662,0.264279,0.162621,0.157132
99400,0.512942, 0.030496, 0.005984, 0.002670,0.780845, 0.982143, 0.903037, 0.536939,0.336637,0.281320,0.178475,0.173438
99500,0.264759, 0.011647, 0.021668, 0.001297,0.555291, 0.963919, 0.877366, 0.868225,0.324998,0.279472,0.180140,0.187091
99600,0.194402, 0.347859, 0.004272, 0.003069,0.965031, 0.958270, 0.381976, 0.799060,0.320701,0.276100,0.162176,0.158234
99700,0.328774, 0.160668, 0.005519, 0.001404,0.412817, 0.995314, 0.475771, 0.901528,0.301867,0.258349,0.166614,0.189536
99800,0.443813, 0.186680, 0.002162, 0.008719,0.944103, 0.910952, 0.785107, 0.579150,0.342326,0.281325,0.190410,0.138321
