Generation, BPA-R, BPA-S, BPA-T, BPA-P, SD-R, SD-S, SD-T, SD-P, AA-R, AA-S, AA-T, AA-P, ABPA-R, ABPA-S, ABPA-T, ABPA-P,Total Score
577001,0.112069, 0.002000, 0.176891, 0.002000,0.067098,0.047562,0.074746,0.029100,0.066972,0.053335,0.073845,0.018692,0.045638,0.028816,0.123446,0.001685,28369054
577501,0.042422, 0.107648, 0.014101, 0.002000,0.067927,0.089315,0.047667,0.013589,0.082677,0.089310,0.049741,0.005591,0.047670,0.122154,0.005978,0.002000,28385917
578001,0.171019, 0.091523, 0.105353, 0.002000,0.069969,0.076998,0.088073,0.027255,0.113015,0.092603,0.098992,0.013972,0.134429,0.042547,0.186447,0.024581,28499867
578501,0.051639, 0.048182, 0.002000, 0.002000,0.070939,0.053487,0.073338,0.030261,0.085091,0.046902,0.112405,0.018305,0.065597,0.024639,0.076814,0.002000,28436390
579001,0.152690, 0.002000, 0.002952, 0.025364,0.076146,0.074076,0.052180,0.017721,0.086162,0.070953,0.041823,0.008670,0.132600,0.096275,0.058097,0.009788,28527188
579501,0.002000, 0.072824, 0.128291, 0.050371,0.052841,0.047608,0.069596,0.021583,0.065172,0.065644,0.066664,0.010264,0.038934,0.096996,0.068519,0.018124,28436856
580001,0.128805, 0.002948, 0.171237, 0.002000,0.077903,0.056729,0.081581,0.026000,0.100615,0.078141,0.114560,0.014440,0.127891,0.036453,0.104420,0.023227,28429445
580501,0.002000, 0.214842, 0.008089, 0.002000,0.078862,0.085568,0.055275,0.024794,0.087079,0.122558,0.063869,0.015014,0.034525,0.146424,0.070795,0.002000,28503488
581001,0.114481, 0.070756, 0.002000, 0.002000,0.062764,0.070677,0.068313,0.017743,0.058893,0.088879,0.067102,0.009704,0.049842,0.075727,0.086978,0.002000,28452879
581501,0.081403, 0.150759, 0.152291, 0.046660,0.068753,0.090611,0.083183,0.018234,0.087187,0.105934,0.114693,0.009528,0.074412,0.088710,0.118250,0.026509,28490064
582001,0.051761, 0.036271, 0.135586, 0.002000,0.067763,0.072811,0.072603,0.025543,0.099595,0.063677,0.086627,0.015957,0.088315,0.074166,0.123803,0.002000,28357546
582501,0.232385, 0.235748, 0.013343, 0.002000,0.094102,0.073344,0.083767,0.034703,0.109414,0.075593,0.099685,0.019200,0.088128,0.133718,0.117188,0.002000,28451239
583001,0.050343, 0.083189, 0.025731, 0.002000,0.071370,0.057698,0.079516,0.021234,0.100615,0.049256,0.080877,0.009361,0.061230,0.029063,0.021879,0.013355,28505304
583501,0.050045, 0.002000, 0.002000, 0.002000,0.076077,0.069698,0.074570,0.014768,0.078415,0.061893,0.083502,0.008420,0.091427,0.065892,0.079349,0.002000,28490083
584001,0.002000, 0.111980, 0.142200, 0.002000,0.072742,0.073523,0.068769,0.025151,0.079967,0.083361,0.078287,0.011926,0.032627,0.048567,0.105324,0.008192,28472007
584501,0.002000, 0.002000, 0.002000, 0.011068,0.067822,0.073976,0.079718,0.027969,0.097136,0.086703,0.090413,0.020931,0.027628,0.028395,0.055977,0.026122,28500342
585001,0.192567, 0.038227, 0.185595, 0.002000,0.079511,0.077468,0.069370,0.027427,0.106403,0.092510,0.073375,0.017036,0.106130,0.046270,0.100111,0.013274,28421069
585501,0.212999, 0.012248, 0.024355, 0.002000,0.072985,0.081327,0.066534,0.022539,0.090805,0.094799,0.082216,0.014660,0.178163,0.046891,0.018811,0.013463,28462520
586001,0.242048, 0.036703, 0.133542, 0.002000,0.100982,0.051730,0.073889,0.023668,0.215563,0.042205,0.123657,0.016321,0.252767,0.041486,0.085864,0.021090,28435591
586501,0.229917, 0.002000, 0.002000, 0.015833,0.075381,0.077801,0.104168,0.022589,0.091090,0.090703,0.100673,0.014507,0.124502,0.058150,0.097368,0.024383,28550435
587001,0.155952, 0.098581, 0.002000, 0.002000,0.103240,0.078655,0.070246,0.025254,0.107777,0.095765,0.067973,0.013853,0.060948,0.104338,0.074885,0.002000,28482915
587501,0.134286, 0.043305, 0.013350, 0.015082,0.069740,0.045558,0.067967,0.027787,0.074701,0.073726,0.071077,0.014943,0.094248,0.100549,0.061810,0.006361,28427550
588001,0.027802, 0.002000, 0.002000, 0.002000,0.099363,0.059338,0.073115,0.017491,0.134246,0.058606,0.064947,0.008209,0.116683,0.014143,0.002000,0.026797,28437058
588501,0.087497, 0.002000, 0.089463, 0.002000,0.073389,0.076169,0.079156,0.022294,0.115916,0.069910,0.101034,0.013063,0.183847,0.066538,0.139836,0.022275,28377013
589001,0.057511, 0.303237, 0.124418, 0.002000,0.086548,0.076153,0.070203,0.025355,0.114191,0.091340,0.082878,0.013024,0.020504,0.141273,0.067524,0.031500,28454178
589501,0.111214, 0.087382, 0.002000, 0.002000,0.065422,0.054155,0.041249,0.026840,0.058910,0.057246,0.034470,0.017246,0.089063,0.086518,0.002000,0.033785,28425741
590001,0.082857, 0.112156, 0.199380, 0.002000,0.075841,0.074840,0.063749,0.017554,0.101850,0.106240,0.078538,0.008000,0.134443,0.131671,0.106115,0.002000,28400141
590501,0.005815, 0.141929, 0.058050, 0.002000,0.073197,0.071586,0.059790,0.037949,0.092251,0.094453,0.061749,0.019238,0.055112,0.112275,0.092719,0.002000,28400232
591001,0.098284, 0.167730, 0.045786, 0.002000,0.048188,0.062547,0.062463,0.015140,0.055457,0.080218,0.056307,0.007220,0.064332,0.156774,0.016595,0.002235,28401549
591501,0.179527, 0.073232, 0.007036, 0.032327,0.067118,0.077545,0.054146,0.018455,0.079872,0.091794,0.055428,0.012131,0.074784,0.103698,0.097348,0.012109,28462231
592001,0.115007, 0.002000, 0.082681, 0.002000,0.093636,0.072316,0.057450,0.016107,0.131544,0.069051,0.063353,0.011470,0.101304,0.004765,0.080527,0.007548,28452413
592501,0.002000, 0.132356, 0.048313, 0.002000,0.090152,0.077817,0.087544,0.031239,0.110990,0.076312,0.084614,0.013389,0.062667,0.094070,0.152621,0.002000,28411019
593001,0.204933, 0.032392, 0.018001, 0.002000,0.095195,0.065386,0.060156,0.011646,0.217174,0.072544,0.063617,0.006002,0.230832,0.057862,0.060791,0.002000,28437471
593501,0.002000, 0.081373, 0.051843, 0.002000,0.077461,0.090202,0.067497,0.019059,0.073906,0.079996,0.061422,0.011005,0.058543,0.113229,0.018614,0.009572,28366263
594001,0.102482, 0.002000, 0.161805, 0.002000,0.064530,0.076840,0.060365,0.026192,0.110528,0.085174,0.067161,0.015677,0.111950,0.081477,0.095270,0.023857,28534550
594501,0.054916, 0.200205, 0.008036, 0.024294,0.058452,0.080822,0.101913,0.025494,0.068891,0.078644,0.114900,0.014985,0.058844,0.118938,0.103008,0.029122,28477291
595001,0.002000, 0.037329, 0.289339, 0.002000,0.078098,0.086923,0.069286,0.026478,0.109075,0.119753,0.072231,0.015702,0.071647,0.141988,0.112926,0.023366,28404376
595501,0.121086, 0.010225, 0.090519, 0.002000,0.082168,0.083404,0.070958,0.026373,0.105625,0.071200,0.095019,0.012973,0.078460,0.018328,0.113756,0.002000,28467362
596001,0.002000, 0.154611, 0.002000, 0.002000,0.098253,0.051132,0.112738,0.025131,0.102981,0.053198,0.110792,0.010464,0.052168,0.089937,0.053318,0.002000,28458601
596501,0.083519, 0.071914, 0.008900, 0.002000,0.068587,0.065150,0.053687,0.030371,0.084536,0.059804,0.057153,0.019024,0.069331,0.025437,0.037887,0.004547,28471610
597001,0.002000, 0.063613, 0.113906, 0.002000,0.076648,0.074336,0.065623,0.020142,0.106460,0.098440,0.081491,0.009605,0.077531,0.101969,0.117644,0.025765,28482123
597501,0.101605, 0.002000, 0.133065, 0.101655,0.066529,0.070668,0.072601,0.034679,0.073459,0.066319,0.095534,0.025077,0.042468,0.069911,0.083848,0.059254,28348846
598001,0.111713, 0.002000, 0.170642, 0.013047,0.058725,0.048480,0.069487,0.022729,0.088379,0.038401,0.094483,0.010620,0.144277,0.013610,0.108992,0.006407,28440247
598501,0.045208, 0.171871, 0.002000, 0.013240,0.087531,0.058562,0.053481,0.023652,0.145590,0.116165,0.045321,0.012794,0.107605,0.115977,0.034822,0.005747,28398483
599001,0.072682, 0.008028, 0.132163, 0.002000,0.086026,0.048968,0.061026,0.027604,0.129113,0.060867,0.068038,0.020515,0.107335,0.043107,0.090988,0.011195,28486668
599501,0.002000, 0.095526, 0.131133, 0.002000,0.058745,0.068254,0.059291,0.015310,0.057941,0.107251,0.072936,0.006895,0.028412,0.140448,0.066986,0.008844,28417359
600001,0.102103, 0.097812, 0.008466, 0.002000,0.065454,0.055526,0.058664,0.025204,0.112969,0.080593,0.033272,0.010873,0.071272,0.045826,0.065071,0.036296,28418961
600501,0.041629, 0.258606, 0.043705, 0.002000,0.074758,0.089512,0.063565,0.019237,0.109754,0.118660,0.098431,0.012710,0.134463,0.194430,0.094143,0.011609,28396319
601001,0.225831, 0.193608, 0.007765, 0.002000,0.089010,0.078301,0.045166,0.024170,0.168871,0.067235,0.051558,0.011200,0.186538,0.142604,0.028901,0.002000,28445867
601501,0.008121, 0.104321, 0.007582, 0.002000,0.073775,0.060825,0.065076,0.023472,0.102520,0.046423,0.060033,0.010053,0.092407,0.067368,0.098639,0.022846,28467754
602001,0.248817, 0.028106, 0.027059, 0.087035,0.080226,0.070770,0.062517,0.026256,0.113106,0.075914,0.083998,0.014884,0.155588,0.010702,0.061316,0.030345,28480037
602501,0.002000, 0.002000, 0.002000, 0.002000,0.121189,0.075712,0.036080,0.016712,0.109587,0.052420,0.030412,0.009052,0.002000,0.026799,0.002000,0.002000,28440226
603001,0.002000, 0.085472, 0.002099, 0.010357,0.096134,0.071532,0.061783,0.023594,0.125704,0.070739,0.067993,0.010433,0.116549,0.110429,0.042534,0.014281,28482461
603501,0.068090, 0.161311, 0.016022, 0.002000,0.050448,0.067299,0.062672,0.031203,0.062572,0.067686,0.077719,0.016605,0.096745,0.079525,0.077266,0.002000,28478843
604001,0.015093, 0.036067, 0.039831, 0.081821,0.065986,0.084133,0.080205,0.027446,0.069903,0.090008,0.093755,0.017605,0.056506,0.082320,0.084650,0.029504,28451124
604501,0.191557, 0.010286, 0.011643, 0.002000,0.081383,0.048913,0.055328,0.015322,0.106820,0.047434,0.050210,0.007480,0.138663,0.041421,0.005214,0.002000,28401512
605001,0.133860, 0.176023, 0.184299, 0.047586,0.076103,0.093886,0.078404,0.029796,0.087584,0.099449,0.089192,0.017171,0.103246,0.061624,0.089640,0.017195,28472076
605501,0.061460, 0.113407, 0.067359, 0.002000,0.100822,0.071583,0.071273,0.019903,0.133369,0.074914,0.079558,0.013887,0.066765,0.120670,0.042825,0.018989,28559027
606001,0.238501, 0.098343, 0.002000, 0.002000,0.058934,0.061547,0.052875,0.017827,0.063761,0.085766,0.071681,0.007209,0.116020,0.125430,0.021642,0.002000,28469558
606501,0.051846, 0.097549, 0.098340, 0.032017,0.087574,0.058684,0.044544,0.032424,0.073513,0.079490,0.047048,0.018326,0.097094,0.081054,0.034976,0.012727,28446505
607001,0.001908, 0.023556, 0.122077, 0.002000,0.075421,0.077343,0.071603,0.026617,0.090562,0.099051,0.051189,0.015569,0.129754,0.063716,0.094426,0.053691,28417830
607501,0.002000, 0.084426, 0.071304, 0.002000,0.116875,0.048463,0.087366,0.028116,0.093323,0.040097,0.108550,0.022154,0.046213,0.041431,0.066891,0.016828,28503938
608001,0.002000, 0.072249, 0.097374, 0.002000,0.078662,0.069247,0.099591,0.025118,0.086691,0.086450,0.095263,0.014728,0.063741,0.053222,0.143950,0.048073,28398306
608501,0.002000, 0.002000, 0.062159, 0.002000,0.065115,0.058514,0.054347,0.022273,0.079068,0.072221,0.064728,0.010193,0.058254,0.057795,0.048708,0.009073,28433870
609001,0.132118, 0.014547, 0.002000, 0.002000,0.071615,0.071140,0.064970,0.026862,0.124972,0.090802,0.075688,0.016090,0.119325,0.116726,0.013952,0.002000,28454420
609501,0.074615, 0.036987, 0.026393, 0.016592,0.067190,0.077050,0.100865,0.025126,0.132748,0.067442,0.105725,0.018256,0.168323,0.090321,0.067098,0.026918,28482829
610001,0.147710, 0.048962, 0.197264, 0.049174,0.081463,0.072987,0.085014,0.024844,0.098686,0.054797,0.099515,0.015136,0.075106,0.040844,0.130772,0.022465,28460460
610501,0.070277, 0.001677, 0.099928, 0.025154,0.073504,0.050664,0.071856,0.022323,0.100406,0.050059,0.091684,0.011479,0.158923,0.082642,0.082398,0.035266,28375356
611001,0.052682, 0.085976, 0.007493, 0.002000,0.072960,0.074423,0.043799,0.031055,0.075886,0.094264,0.042326,0.020563,0.036125,0.125613,0.037399,0.002000,28393227
611501,0.201236, 0.097901, 0.174186, 0.002000,0.076135,0.066027,0.050825,0.026868,0.100990,0.081600,0.050681,0.014248,0.143776,0.069186,0.123177,0.010178,28405009
612001,0.056904, 0.038661, 0.070007, 0.050279,0.072167,0.086803,0.077038,0.024948,0.093987,0.103211,0.074674,0.015311,0.153534,0.078391,0.149788,0.018093,28489027
612501,0.002000, 0.015571, 0.002000, 0.002000,0.107334,0.082872,0.071100,0.032408,0.085279,0.093771,0.061453,0.017196,0.060176,0.091433,0.015096,0.006173,28504403
613001,0.094475, 0.103166, 0.085339, 0.092167,0.076384,0.062354,0.051592,0.023797,0.111381,0.059936,0.054881,0.013968,0.134253,0.055344,0.069352,0.032056,28448861
613501,0.104275, 0.004012, 0.002000, 0.002000,0.069455,0.065370,0.055250,0.024048,0.060189,0.044719,0.040526,0.012201,0.043447,0.061949,0.002000,0.002000,28391997
614001,0.259784, 0.002000, 0.057939, 0.002000,0.105485,0.065524,0.064407,0.024357,0.114627,0.059376,0.069421,0.011430,0.145747,0.039865,0.071492,0.026760,28407877
614501,0.047935, 0.002000, 0.002000, 0.002000,0.080064,0.072173,0.091885,0.031758,0.109428,0.069524,0.081029,0.018362,0.097398,0.065630,0.064829,0.006905,28387268
615001,0.104547, 0.250935, 0.002341, 0.096182,0.095316,0.073998,0.058654,0.026133,0.075052,0.099589,0.047494,0.013887,0.069955,0.171054,0.063460,0.036589,28501814
615501,0.054375, 0.006484, 0.059648, 0.002000,0.103426,0.043543,0.066680,0.016449,0.121530,0.035104,0.093651,0.008997,0.152012,0.009103,0.071849,0.018240,28454622
616001,0.047970, 0.072554, 0.017425, 0.028917,0.071695,0.060942,0.076850,0.032638,0.075492,0.099624,0.066337,0.023846,0.017323,0.110621,0.030010,0.010972,28471875
616501,0.110346, 0.121083, 0.005285, 0.053748,0.098644,0.060722,0.093707,0.020797,0.090748,0.066762,0.071187,0.012698,0.124933,0.115395,0.003095,0.020673,28408321
617001,0.030781, 0.170264, 0.232049, 0.002000,0.098025,0.071650,0.086506,0.024907,0.106607,0.103918,0.095397,0.011772,0.121419,0.074263,0.221100,0.002000,28361244
617501,0.260296, 0.056349, 0.084305, 0.013408,0.087917,0.059357,0.086946,0.028542,0.107097,0.059765,0.108191,0.016836,0.115163,0.053732,0.029435,0.034632,28496290
618001,0.190863, 0.121928, 0.083804, 0.002000,0.100450,0.084664,0.058243,0.016162,0.213814,0.084675,0.089383,0.011449,0.186146,0.152164,0.103754,0.002575,28551982
618501,0.302133, 0.033904, 0.034969, 0.053054,0.075287,0.076190,0.073483,0.024570,0.131306,0.076718,0.069224,0.014764,0.171121,0.034503,0.058783,0.019018,28548549
619001,0.002000, 0.143566, 0.096242, 0.002000,0.069707,0.067468,0.062224,0.017779,0.103416,0.069137,0.066515,0.006229,0.063219,0.153037,0.039187,0.003287,28367764
619501,0.103943, 0.002000, 0.002000, 0.002000,0.065962,0.066137,0.065460,0.019815,0.071439,0.064080,0.088669,0.012199,0.035981,0.058101,0.047948,0.002000,28472620
620001,0.271316, 0.002000, 0.009769, 0.047458,0.067186,0.067544,0.061222,0.021682,0.100500,0.093306,0.084787,0.012995,0.128498,0.043657,0.072451,0.017153,28364994
620501,0.038647, 0.074743, 0.002000, 0.002000,0.070065,0.072619,0.082098,0.024525,0.088694,0.069115,0.072843,0.012287,0.044481,0.118199,0.027621,0.011571,28422762
621001,0.002000, 0.145302, 0.080093, 0.002000,0.074545,0.079057,0.053157,0.018811,0.067206,0.095840,0.072119,0.012614,0.002000,0.111850,0.051262,0.004395,28424003
621501,0.002000, 0.159487, 0.097470, 0.002000,0.079392,0.071612,0.068956,0.031749,0.101922,0.075134,0.093622,0.017278,0.097763,0.054496,0.109539,0.002000,28514045
622001,0.202226, 0.158104, 0.002000, 0.022983,0.094561,0.078919,0.061121,0.027105,0.127348,0.113514,0.063966,0.016350,0.171193,0.147403,0.085902,0.014976,28451256
622501,0.092216, 0.222922, 0.040295, 0.002000,0.075297,0.083781,0.044831,0.015398,0.078562,0.097783,0.047897,0.011118,0.132103,0.138838,0.086171,0.002000,28530713
623001,0.251305, 0.085892, 0.102315, 0.002000,0.096747,0.083640,0.070136,0.026275,0.123962,0.089071,0.078787,0.015924,0.193587,0.115104,0.113322,0.026918,28485483
623501,0.002000, 0.153392, 0.069869, 0.018730,0.075884,0.072183,0.054638,0.024947,0.087475,0.059161,0.068917,0.017793,0.030765,0.052464,0.071707,0.013767,28406362
624001,0.112053, 0.002000, 0.056034, 0.002000,0.075052,0.096225,0.094036,0.026103,0.109978,0.088082,0.105436,0.016447,0.101209,0.041002,0.211756,0.002000,28413959
624501,0.071461, 0.002000, 0.116738, 0.002000,0.057719,0.063809,0.065761,0.030288,0.069121,0.077015,0.083144,0.021227,0.102250,0.042285,0.155198,0.002000,28515680
625001,0.194905, 0.002000, 0.105295, 0.002000,0.060333,0.066030,0.057480,0.014414,0.076291,0.064901,0.063396,0.008666,0.124351,0.071773,0.127937,0.004223,28357031
625501,0.002000, 0.169521, 0.002000, 0.002000,0.061025,0.094897,0.073060,0.011338,0.059626,0.108877,0.087878,0.006319,0.023722,0.140500,0.035557,0.002000,28447914
626001,0.087480, 0.002000, 0.002000, 0.002000,0.067853,0.056923,0.055404,0.026146,0.071162,0.042666,0.074509,0.016600,0.043906,0.033306,0.080255,0.034255,28511232
626501,0.006259, 0.002000, 0.040317, 0.002000,0.073270,0.071453,0.085478,0.014639,0.072486,0.067491,0.079830,0.006199,0.111005,0.025920,0.041612,0.002000,28434802
627001,0.072039, 0.032323, 0.112864, 0.002000,0.093309,0.072278,0.062206,0.016113,0.090550,0.075519,0.054598,0.008895,0.025346,0.141079,0.088434,0.002000,28421892
627501,0.002000, 0.083781, 0.002000, 0.002000,0.077864,0.086730,0.062015,0.019062,0.064953,0.107268,0.071919,0.007392,0.002000,0.115294,0.056287,0.005757,28401498
628001,0.047594, 0.027906, 0.013578, 0.002000,0.091232,0.062577,0.057780,0.035210,0.115471,0.064964,0.065799,0.017214,0.090135,0.025580,0.012271,0.013837,28436572
628501,0.002000, 0.002000, 0.096573, 0.002000,0.069087,0.068372,0.061228,0.019130,0.057003,0.073760,0.073630,0.007846,0.040847,0.051602,0.055329,0.002000,28479611
629001,0.293586, 0.076207, 0.067565, 0.002000,0.082095,0.059506,0.061945,0.022139,0.104226,0.066130,0.061098,0.013571,0.135627,0.051313,0.071429,0.002000,28422574
629501,0.174724, 0.002000, 0.002000, 0.002000,0.058144,0.081811,0.061145,0.024874,0.088221,0.085050,0.056049,0.015280,0.102736,0.080420,0.032702,0.031129,28406780
630001,0.196394, 0.002000, 0.002000, 0.070626,0.075207,0.062228,0.047039,0.027989,0.091321,0.049860,0.032113,0.014473,0.135745,0.075510,0.059181,0.048855,28438736
630501,0.050859, 0.092624, 0.034052, 0.002000,0.073779,0.063906,0.062118,0.033201,0.098541,0.072683,0.051849,0.017303,0.136617,0.050127,0.035922,0.009172,28361624
631001,0.279358, 0.175381, 0.026496, 0.101944,0.093558,0.074902,0.081027,0.022904,0.130851,0.077857,0.100324,0.012321,0.195951,0.115761,0.075425,0.035467,28391982
631501,0.270679, 0.147105, 0.080766, 0.002000,0.096756,0.072053,0.064627,0.009649,0.138188,0.102179,0.062312,0.005951,0.121607,0.106092,0.162968,0.002000,28469963
632001,0.093898, 0.002000, 0.253618, 0.008539,0.085055,0.060417,0.078100,0.024686,0.085242,0.055258,0.074920,0.014791,0.132376,0.021640,0.173991,0.004180,28402318
632501,0.040153, 0.002000, 0.218967, 0.002000,0.093062,0.054248,0.072928,0.026803,0.114286,0.054952,0.075894,0.015969,0.027276,0.031998,0.104374,0.002000,28449395
633001,0.002000, 0.002000, 0.091206, 0.002000,0.070229,0.024776,0.074010,0.021914,0.074410,0.018054,0.087385,0.009287,0.057052,0.023498,0.067229,0.002000,28420982
633501,0.211597, 0.002000, 0.002000, 0.082041,0.069574,0.076225,0.081358,0.023635,0.083834,0.075590,0.098983,0.013911,0.098243,0.080026,0.040810,0.028680,28382438
634001,0.029642, 0.222909, 0.067291, 0.088719,0.077771,0.080401,0.059931,0.020058,0.084676,0.105093,0.071422,0.009587,0.146918,0.114930,0.054167,0.030906,28436604
634501,0.043094, 0.002000, 0.023905, 0.002000,0.107263,0.059124,0.074696,0.034352,0.140857,0.063124,0.095164,0.020417,0.085635,0.039989,0.058320,0.013170,28361551
635001,0.046346, 0.091171, 0.166969, 0.002000,0.065648,0.047502,0.078594,0.025355,0.107437,0.051833,0.107125,0.017534,0.037235,0.031724,0.131098,0.039496,28496905
635501,0.142909, 0.002000, 0.061784, 0.016877,0.086265,0.054701,0.066146,0.028982,0.102053,0.070226,0.061585,0.014652,0.128693,0.040054,0.027565,0.006959,28344126
636001,0.019014, 0.084350, 0.141444, 0.002000,0.075201,0.057811,0.089348,0.014374,0.076954,0.068146,0.129779,0.006208,0.020973,0.042211,0.190718,0.002000,28406604
636501,0.125469, 0.080000, 0.144854, 0.010470,0.082436,0.067269,0.052998,0.013183,0.090631,0.066006,0.045153,0.006340,0.105563,0.147024,0.082698,0.005780,28455672
637001,0.002000, 0.002000, 0.053870, 0.002000,0.088327,0.065967,0.054591,0.018367,0.141548,0.076217,0.053555,0.008461,0.137084,0.002000,0.059835,0.003036,28444892
